Record,Time,lat,lon,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id,reconstructed_lat,reconstructed_lon,reconstructed_stop
3040,2026-05-11 20:00:40.600000+00:00,52.1630872,21.1617639,88.9,27.46,-0.13,0.017,0.969,0,27.306381142105348,,185.79568631047889,-1.0,5.0,52.164468,21.16023,30.0
3045,2026-05-11 20:00:41.100000+00:00,52.1630867,21.161709,89.0,27.27,-0.128,0.012,0.979,0,26.96452450063698,,183.75958797285605,-1.0,5.0,52.164468,21.16023,30.0
3050,2026-05-11 20:00:41.600000+00:00,52.1630865,21.1616541,89.0,27.05,-0.124,0.01,0.962,0,26.962028672484635,,181.74965087192265,-1.0,5.0,52.164468,21.16023,30.0
3055,2026-05-11 20:00:42.100000+00:00,52.1630864,21.1615995,89.1,26.78,-0.126,0.005,0.958,0,26.814341926551904,,179.7963731580011,-1.0,5.0,52.164468,21.16023,30.0
3060,2026-05-11 20:00:42.600000+00:00,52.1630863,21.1615448,89.2,26.77,-0.133,-0.027,0.978,0,26.863452067921344,,177.8961811697032,-1.0,5.0,52.164468,21.16023,30.0
3065,2026-05-11 20:00:43.100000+00:00,52.163088,21.1614913,89.2,25.93,-0.136,-0.037,0.976,0,26.30923651201981,,175.9199170159165,-1.0,5.0,52.164468,21.16023,30.0
3070,2026-05-11 20:00:43.600000+00:00,52.1630908,21.1614379,89.3,26.17,-0.128,-0.035,0.955,0,26.320531925345183,,173.89345447307633,-1.0,5.0,52.164468,21.16023,30.0
3075,2026-05-11 20:00:44.100000+00:00,52.1630944,21.1613852,89.3,26.29,-0.112,-0.055,0.967,0,26.04111086900921,,171.86365607140291,-1.0,5.0,52.164468,21.16023,30.0
3080,2026-05-11 20:00:44.600000+00:00,52.1630999,21.1613326,89.3,26.53,-0.116,-0.079,0.967,0,26.20461738926488,,169.70021446682722,-1.0,5.0,52.164468,21.16023,30.0
3085,2026-05-11 20:00:45.100000+00:00,52.1631076,21.16128,89.3,26.92,-0.124,-0.084,0.974,0,26.55739868434176,,167.3667562621909,-1.0,5.0,52.164468,21.16023,30.0
3090,2026-05-11 20:00:45.600000+00:00,52.1631175,21.1612278,89.3,26.96,-0.121,-0.089,0.964,0,26.832871973585043,,164.87113416816385,-1.0,5.0,52.164468,21.16023,30.0
3095,2026-05-11 20:00:46.100000+00:00,52.16313,21.1611776,89.3,26.59,-0.125,-0.112,0.965,0,26.607114180551232,,162.21169391996636,-1.0,5.0,52.164468,21.16023,30.0
3100,2026-05-11 20:00:46.600000+00:00,52.163145,21.1611275,89.2,27.54,-0.137,-0.15,0.965,0,27.378559218551853,,159.33943647495462,-1.0,5.0,52.164468,21.16023,30.0
3105,2026-05-11 20:00:47.100000+00:00,52.1631631,21.161079,89.2,27.88,-0.146,-0.156,0.967,0,27.88020427018096,,156.22699361445285,-1.0,5.0,52.164468,21.16023,30.0
3110,2026-05-11 20:00:47.600000+00:00,52.1631839,21.1610343,89.1,27.82,-0.141,-0.158,0.943,0,27.55375138475264,,152.96151112978063,-1.0,5.0,52.164468,21.16023,30.0
3115,2026-05-11 20:00:48.100000+00:00,52.1632079,21.1609924,89.2,28.27,-0.148,-0.155,0.97,0,28.153437599430227,,149.45517756161212,-1.0,5.0,52.164468,21.16023,30.0
3120,2026-05-11 20:00:48.600000+00:00,52.1632345,21.1609539,89.2,28.55,-0.124,-0.158,0.957,0,28.47827058341333,,145.7755525469048,-1.0,5.0,52.164468,21.16023,30.0
3125,2026-05-11 20:00:49.100000+00:00,52.1632633,21.1609179,89.3,29.37,-0.123,-0.151,0.963,0,29.05533569168641,,141.93602606503364,-1.0,5.0,52.164468,21.16023,30.0
3130,2026-05-11 20:00:49.600000+00:00,52.1632946,21.1608862,89.5,29.46,-0.126,-0.143,0.97,0,29.50097146016086,,137.93940179284175,-1.0,5.0,52.164468,21.16023,30.0
3135,2026-05-11 20:00:50.100000+00:00,52.1633275,21.1608572,89.6,29.97,-0.11,-0.119,0.949,0,29.943614440477766,,133.8389500950657,-1.0,5.0,52.164468,21.16023,30.0
3140,2026-05-11 20:00:50.600000+00:00,52.1633619,21.1608289,90.0,30.47,-0.096,-0.078,0.967,0,30.848849987361135,,129.59893713921807,-1.0,5.0,52.164468,21.16023,30.0
3145,2026-05-11 20:00:51.100000+00:00,52.1633947,21.1608044,89.8,28.99,-0.086,-0.068,0.971,0,28.885021206828075,,125.61168654653471,-1.0,5.0,52.164468,21.16023,30.0
3150,2026-05-11 20:00:51.600000+00:00,52.1634217,21.1607797,90.0,24.97,-0.073,-0.038,0.96,0,24.78719092557234,,122.23552724287512,-1.0,5.0,52.164468,21.16023,30.0
3155,2026-05-11 20:00:52.100000+00:00,52.1634413,21.1607573,90.1,20.75,-0.068,-0.026,0.968,0,19.163693207506785,,119.69510009291342,-1.0,5.0,52.164468,21.16023,30.0
3160,2026-05-11 20:00:52.600000+00:00,52.16346,21.1607268,90.3,22.23,-0.079,-0.011,0.972,0,21.177709457917825,,117.09464060039484,-1.0,5.0,52.164468,21.16023,30.0
3165,2026-05-11 20:00:53.100000+00:00,52.1634838,21.1606866,90.5,24.59,-0.112,0.0,0.958,0,27.437601123373685,,113.7831407985338,-1.0,5.0,52.164468,21.16023,30.0
3170,2026-05-11 20:00:53.600000+00:00,52.1634957,21.1606629,90.7,19.02,-0.129,0.009,0.965,0,15.04108772328742,,112.0743411522142,-1.0,5.0,52.164468,21.16023,30.0
3175,2026-05-11 20:00:54.100000+00:00,52.1635227,21.1606365,90.8,22.35,-0.125,0.003,0.964,0,25.20625438344743,,108.7078573675488,-1.0,5.0,52.164468,21.16023,30.0
3180,2026-05-11 20:00:54.600000+00:00,52.1635539,21.160598,91.1,27.12,-0.125,0.002,0.971,0,31.32773242520798,,104.6966178449272,-1.0,5.0,52.164468,21.16023,30.0
3185,2026-05-11 20:00:55.100000+00:00,52.1635629,21.1605441,91.2,24.88,-0.112,0.005,0.958,0,27.43333954249252,,102.89753550280976,-1.0,5.0,52.164468,21.16023,30.0
3190,2026-05-11 20:00:55.600000+00:00,52.163587,21.16052,91.3,21.23,-0.111,0.01,0.972,0,22.63531165887867,,99.9397299273319,-1.0,5.0,52.164468,21.16023,30.0
3195,2026-05-11 20:00:56.100000+00:00,52.163614,21.1604873,91.5,24.53,-0.093,0.0,0.964,0,26.928643464748383,,96.56854314085672,-1.0,5.0,52.164468,21.16023,30.0
3200,2026-05-11 20:00:56.600000+00:00,52.1636434,21.1604639,91.5,25.0,-0.093,0.0,0.976,0,26.19320086331798,,93.06890481314124,-1.0,5.0,52.164468,21.16023,30.0
3205,2026-05-11 20:00:57.100000+00:00,52.1636734,21.1604344,91.6,26.39,-0.093,-0.003,0.954,0,28.049111970511788,,89.44864149110353,-1.0,5.0,52.164468,21.16023,30.0
3210,2026-05-11 20:00:57.600000+00:00,52.1637042,21.1604047,91.5,26.78,-0.098,0.0,0.967,0,28.649336756435797,,85.76250665273655,-1.0,5.0,52.164468,21.16023,30.0
3215,2026-05-11 20:00:58.100000+00:00,52.163747,21.1604146,90.0,26.4,-0.096,0.0,0.958,0,34.6090247065556,,81.15423954600475,-1.0,5.0,52.164468,21.16023,30.0
3220,2026-05-11 20:00:58.600000+00:00,52.1637826,21.1603981,89.2,28.44,-0.101,-0.003,0.979,0,29.63097029717871,30.0,77.07063180007452,-1.0,5.0,52.164468,21.16023,30.0
3225,2026-05-11 20:00:59.100000+00:00,52.1638209,21.1603721,89.0,28.08,-0.101,-0.007,0.961,0,33.21536356501248,30.0,72.60407424234481,-1.0,5.0,52.164468,21.16023,30.0
3230,2026-05-11 20:00:59.600000+00:00,52.1638713,21.1603308,89.5,30.64,-0.103,-0.033,0.954,0,45.16108828380524,30.0,66.70527404714593,-1.0,5.0,52.164468,21.16023,30.0
3235,2026-05-11 20:01:00.100000+00:00,52.1639304,21.1602982,90.5,31.46,-0.12,-0.04,0.967,0,49.95079090941517,30.0,59.95910871882431,-1.0,5.0,52.164468,21.16023,30.0
3240,2026-05-11 20:01:00.600000+00:00,52.1639929,21.160287,91.0,31.99,-0.124,-0.031,0.96,0,50.339108237287306,30.0,52.9715729538628,-1.0,5.0,52.164468,21.16023,30.0
3245,2026-05-11 20:01:01.100000+00:00,52.1640497,21.1602738,91.2,31.27,-0.131,-0.037,0.959,0,45.93399282095834,30.0,46.60867971851337,-1.0,5.0,52.164468,21.16023,30.0
3250,2026-05-11 20:01:01.600000+00:00,52.1641014,21.1602652,91.4,31.19,-0.145,-0.061,0.969,0,41.606110522607416,30.0,40.83470137985622,-1.0,5.0,52.164468,21.16023,30.0
3255,2026-05-11 20:01:02.100000+00:00,52.16415,21.1602577,91.8,31.03,-0.149,-0.082,0.964,0,39.08326654127532,30.0,35.41042539706165,-1.0,5.0,52.164468,21.16023,30.0
3260,2026-05-11 20:01:02.600000+00:00,52.1641931,21.160247,91.5,30.76,-0.141,-0.075,0.956,0,34.90381493261029,30.0,30.589469391933196,-1.0,5.0,52.164468,21.16023,30.0
3265,2026-05-11 20:01:03.100000+00:00,52.1642346,21.1602424,91.1,30.72,-0.147,-0.071,0.968,0,33.301752348256045,30.0,25.966673294134317,-1.0,5.0,52.164468,21.16023,30.0
3270,2026-05-11 20:01:03.600000+00:00,52.1642779,21.1602366,90.8,30.22,-0.14,-0.073,0.967,0,34.78294887907659,30.0,21.142948435218813,-1.0,5.0,52.164468,21.16023,30.0
3275,2026-05-11 20:01:04.100000+00:00,52.1643201,21.160235,90.6,30.45,-0.128,-0.065,0.96,0,33.79460222917044,30.0,16.449265264594995,-1.0,5.0,52.164468,21.16023,30.0
3280,2026-05-11 20:01:04.600000+00:00,52.1643617,21.1602342,90.3,29.83,-0.133,-0.059,0.963,0,33.307421530577,30.0,11.823491591803414,-1.0,5.0,52.164468,21.16023,30.0
3285,2026-05-11 20:01:05.100000+00:00,52.1644032,21.1602359,90.2,29.75,-0.131,-0.038,0.969,0,33.235531136174686,30.0,7.216659949473518,-1.0,5.0,52.164468,21.16023,30.0
3290,2026-05-11 20:01:05.600000+00:00,52.164442,21.1602393,90.2,29.18,-0.124,-0.021,0.967,0,31.108256641641177,30.0,2.9598376488075337,-1.0,5.0,52.164468,21.16023,30.0
3295,2026-05-11 20:01:06.100000+00:00,52.1644804,21.16024,90.2,28.67,-0.126,0.003,0.964,0,30.74509518167772,30.0,1.5382947905274773,-1.0,5.0,52.164468,21.16023,30.0
3300,2026-05-11 20:01:06.600000+00:00,52.1645177,21.1602402,90.2,28.39,-0.127,0.002,0.966,0,29.86267101217709,30.0,5.57000639618951,-1.0,5.0,52.164468,21.16023,30.0
3305,2026-05-11 20:01:07.100000+00:00,52.1645539,21.1602412,90.2,27.83,-0.127,0.002,0.964,0,28.98600603197737,30.0,9.582143327202129,-1.0,5.0,52.164468,21.16023,30.0
3310,2026-05-11 20:01:07.600000+00:00,52.1645904,21.1602439,90.3,27.31,-0.125,0.0,0.964,0,29.25209302427297,30.0,13.643239679438269,-1.0,5.0,52.164468,21.16023,30.0
3315,2026-05-11 20:01:08.100000+00:00,52.1646263,21.1602455,90.3,27.27,-0.098,-0.019,0.975,0,28.75240285902429,30.0,17.633876510401326,-1.0,5.0,52.164468,21.16023,30.0
3320,2026-05-11 20:01:08.600000+00:00,52.1646619,21.160246,90.5,27.43,-0.095,-0.021,0.97,0,28.50254126379264,30.0,21.588297006800307,-1.0,5.0,52.164468,21.16023,30.0
3325,2026-05-11 20:01:09.100000+00:00,52.1646976,21.1602469,90.6,27.54,-0.092,-0.011,0.956,0,28.584961039406576,30.0,25.556363718383217,-1.0,5.0,52.164468,21.16023,30.0
3330,2026-05-11 20:01:09.600000+00:00,52.1647328,21.1602473,90.7,27.3,-0.096,0.001,0.969,0,28.1819268159128,30.0,29.468050486054292,-1.0,5.0,52.164468,21.16023,30.0
3335,2026-05-11 20:01:10.100000+00:00,52.164768,21.1602469,90.8,27.45,-0.095,-0.016,0.972,0,28.18192680973715,30.0,33.3783873788521,-1.0,5.0,52.164468,21.16023,30.0
3340,2026-05-11 20:01:10.600000+00:00,52.1648034,21.1602466,91.0,27.69,-0.089,-0.012,0.958,0,28.3417458137486,30.0,37.31196096221995,-1.0,5.0,52.164468,21.16023,30.0
3345,2026-05-11 20:01:11.100000+00:00,52.1648388,21.1602468,91.1,27.91,-0.094,-0.011,0.979,0,28.341533084327367,30.0,41.24699830533727,-1.0,5.0,52.164468,21.16023,30.0
3350,2026-05-11 20:01:11.600000+00:00,52.1648743,21.1602473,91.2,28.12,-0.087,-0.01,0.964,0,28.422483892528764,30.0,45.19390525228888,-1.0,5.0,52.164468,21.16023,30.0
3355,2026-05-11 20:01:12.100000+00:00,52.1649101,21.1602473,91.3,28.17,-0.087,-0.012,0.968,0,28.661604292171017,30.0,49.17343641077129,-1.0,5.0,52.164468,21.16023,30.0
3360,2026-05-11 20:01:12.600000+00:00,52.1649463,21.1602482,91.4,28.3,-0.089,-0.015,0.969,0,28.985215542232563,30.0,53.19901835654202,-1.0,5.0,52.164468,21.16023,30.0
3365,2026-05-11 20:01:13.100000+00:00,52.1649828,21.1602482,91.6,28.57,-0.083,-0.015,0.962,0,29.22202672569405,30.0,57.25660641752298,-1.0,5.0,52.164468,21.16023,30.0
3370,2026-05-11 20:01:13.600000+00:00,52.1650197,21.1602485,91.7,28.94,-0.088,-0.011,0.968,0,29.54263545731066,30.0,61.35921662734975,-1.0,5.0,52.164468,21.16023,30.0
3375,2026-05-11 20:01:14.100000+00:00,52.1650564,21.1602483,91.8,28.7,-0.105,-0.013,0.971,0,29.38231156584554,30.0,65.43899964698274,-1.0,5.0,52.164468,21.16023,30.0
3380,2026-05-11 20:01:14.600000+00:00,52.1650926,21.1602475,92.0,28.57,-0.115,-0.004,0.961,0,28.984508311097965,30.0,69.46260709110008,-1.0,5.0,52.164468,21.16023,30.0
3385,2026-05-11 20:01:15.100000+00:00,52.1651284,21.1602469,92.1,28.11,-0.106,-0.009,0.961,0,28.663118781291075,30.0,73.44217586361873,-1.0,5.0,52.164468,21.16023,30.0
3390,2026-05-11 20:01:15.600000+00:00,52.165164,21.1602462,92.2,28.34,-0.098,-0.01,0.974,0,28.503556541016017,30.0,77.399556275394,-1.0,5.0,52.164468,21.16023,30.0
3395,2026-05-11 20:01:16.100000+00:00,52.1651996,21.1602458,92.3,27.96,-0.094,-0.004,0.973,0,28.50216049669529,,81.35734593803717,-1.0,5.0,52.164468,21.16023,30.0
3400,2026-05-11 20:01:16.600000+00:00,52.165235,21.1602453,92.4,28.3,-0.088,0.008,0.969,0,28.342426520750763,,85.2928928704158,-1.0,5.0,52.164468,21.16023,30.0
3405,2026-05-11 20:01:17.100000+00:00,52.1652702,21.1602433,92.5,28.19,-0.09,0.065,0.974,0,28.19835184503029,,89.20518269015578,-1.0,5.0,52.164468,21.16023,30.0
3410,2026-05-11 20:01:17.600000+00:00,52.1653063,21.1602407,92.4,27.97,-0.079,0.069,0.955,0,28.929974513550576,,93.21756388247124,-1.0,5.0,52.164468,21.16023,30.0
3415,2026-05-11 20:01:18.100000+00:00,52.1653415,21.1602347,92.3,27.8,-0.091,0.082,0.966,0,28.334856552287786,,97.12929743014288,-1.0,5.0,52.164468,21.16023,30.0
3420,2026-05-11 20:01:18.600000+00:00,52.1653759,21.1602244,92.4,27.59,-0.093,0.092,0.98,0,28.00138978236205,,100.95459644695195,-1.0,5.0,52.164468,21.16023,30.0
3425,2026-05-11 20:01:19.100000+00:00,52.1654096,21.1602112,92.4,27.51,-0.084,0.084,0.961,0,27.748113515963684,,104.70899459734346,-1.0,5.0,52.164468,21.16023,30.0
3430,2026-05-11 20:01:19.600000+00:00,52.1654425,21.160195,92.4,27.67,-0.079,0.084,0.966,0,27.51503414318707,,108.38574841618504,-1.0,5.0,52.164468,21.16023,30.0
3435,2026-05-11 20:01:20.100000+00:00,52.1654747,21.1601765,92.4,27.63,-0.078,0.09,0.968,0,27.33340242974636,,111.99939205621544,-1.0,5.0,52.164468,21.16023,30.0
3440,2026-05-11 20:01:20.600000+00:00,52.1655064,21.1601551,92.4,27.72,-0.082,0.089,0.976,0,27.468892913586828,,115.57776921638204,-1.0,5.0,52.164468,21.16023,30.0
3445,2026-05-11 20:01:21.100000+00:00,52.1655376,21.1601318,92.4,27.95,-0.08,0.08,0.964,0,27.47476842902042,,119.12253888774568,-1.0,5.0,52.164468,21.16023,30.0
3450,2026-05-11 20:01:21.600000+00:00,52.1655682,21.1601049,92.4,28.5,-0.076,0.103,0.968,0,27.83302544313937,,122.63385448701234,-1.0,5.0,52.164468,21.16023,30.0
3455,2026-05-11 20:01:22.100000+00:00,52.1655978,21.1600751,92.4,28.36,-0.08,0.097,0.965,0,27.85218213144397,,126.0714964268306,-1.0,5.0,52.164468,21.16023,30.0
3460,2026-05-11 20:01:22.600000+00:00,52.165627,21.1600439,92.4,28.52,-0.078,0.1,0.969,0,27.951079835923093,,129.49849223816403,-1.0,5.0,52.164468,21.16023,30.0
3465,2026-05-11 20:01:23.100000+00:00,52.1656555,21.1600107,92.3,28.2,-0.08,0.097,0.972,0,28.043441976631147,,132.88844444271965,-1.0,5.0,52.164468,21.16023,30.0
3470,2026-05-11 20:01:23.600000+00:00,52.1656829,21.1599746,92.2,28.64,-0.08,0.079,0.967,0,28.204362367129995,,136.20920977594454,-1.0,5.0,52.164468,21.16023,30.0
3475,2026-05-11 20:01:24.100000+00:00,52.16571,21.1599368,92.1,28.65,-0.083,0.051,0.96,0,28.55349428769463,,139.54446716423172,-1.0,5.0,52.164468,21.16023,30.0
3480,2026-05-11 20:01:24.600000+00:00,52.1657372,21.1598975,92.0,29.16,-0.084,0.039,0.969,0,29.09761963893253,,137.43648948981027,-1.0,5.0,52.166466,21.15827,29.0
3485,2026-05-11 20:01:25.100000+00:00,52.1657642,21.1598573,92.0,29.55,-0.087,0.055,0.966,0,29.27417734865802,,133.45418548129723,-1.0,5.0,52.166466,21.15827,29.0
3490,2026-05-11 20:01:25.600000+00:00,52.1657906,21.1598157,91.9,29.38,-0.085,0.031,0.968,0,29.39485127004733,,129.43797083902484,-1.0,5.0,52.166466,21.15827,29.0
3495,2026-05-11 20:01:26.100000+00:00,52.1658173,21.1597739,91.8,29.79,-0.093,0.011,0.965,0,29.63595446131456,,125.3956969995566,-1.0,5.0,52.166466,21.15827,29.0
3500,2026-05-11 20:01:26.600000+00:00,52.165844,21.159731,91.8,30.0,-0.102,0.008,0.969,0,30.01262166879375,,121.296747822555,-1.0,5.0,52.166466,21.15827,29.0
3505,2026-05-11 20:01:27.100000+00:00,52.1658705,21.1596876,91.8,29.92,-0.115,0.011,0.964,0,30.0722923004141,,117.18712523995391,-1.0,5.0,52.166466,21.15827,29.0
3510,2026-05-11 20:01:27.600000+00:00,52.1658969,21.1596439,91.9,30.16,-0.115,-0.004,0.965,0,30.12063763422765,,113.07168498652575,-1.0,5.0,52.166466,21.15827,29.0
3515,2026-05-11 20:01:28.100000+00:00,52.1659233,21.159601,91.8,29.86,-0.123,-0.006,0.977,0,29.842005419977426,,109.00685984019194,-1.0,5.0,52.166466,21.15827,29.0
3520,2026-05-11 20:01:28.600000+00:00,52.1659502,21.1595589,91.8,29.53,-0.117,-0.008,0.974,0,29.853445581304808,,104.963576196892,-1.0,5.0,52.166466,21.15827,29.0
3525,2026-05-11 20:01:29.100000+00:00,52.1659768,21.1595163,91.7,29.71,-0.111,0.024,0.972,0,29.85218483270942,,100.91790134955367,-1.0,5.0,52.166466,21.15827,29.0
3530,2026-05-11 20:01:29.600000+00:00,52.166003,21.159473,91.6,30.02,-0.097,0.0,0.949,0,29.86830441645694,,96.86390255228496,-1.0,5.0,52.166466,21.15827,29.0
3535,2026-05-11 20:01:30.100000+00:00,52.1660294,21.1594296,91.6,29.91,-0.104,0.0,0.961,0,30.01580932628602,,92.80079811238062,-1.0,5.0,52.166466,21.15827,29.0
3540,2026-05-11 20:01:30.600000+00:00,52.1660561,21.1593862,91.6,30.07,-0.117,0.007,0.97,0,30.185407974184564,,88.73036578878299,-1.0,5.0,52.166466,21.15827,29.0
3545,2026-05-11 20:01:31.100000+00:00,52.1660824,21.1593423,91.6,29.95,-0.117,0.018,0.981,0,30.1346316554716,,84.66477293274914,-1.0,5.0,52.166466,21.15827,29.0
3550,2026-05-11 20:01:31.600000+00:00,52.1661084,21.1592981,91.5,30.03,-0.101,0.036,0.964,0,30.073448508436915,,80.6100896991737,-1.0,5.0,52.166466,21.15827,29.0
3555,2026-05-11 20:01:32.100000+00:00,52.1661339,21.1592528,91.4,30.01,-0.112,0.044,0.971,0,30.19350973359184,29.0,76.529613883012,-1.0,5.0,52.166466,21.15827,29.0
3560,2026-05-11 20:01:32.600000+00:00,52.1661586,21.1592071,91.3,29.98,-0.096,0.042,0.953,0,29.91127050226919,29.0,72.47988905148897,-1.0,5.0,52.166466,21.15827,29.0
3565,2026-05-11 20:01:33.100000+00:00,52.1661824,21.1591597,91.2,30.08,-0.097,0.054,0.967,0,30.08109034935213,29.0,68.38582561073946,-1.0,5.0,52.166466,21.15827,29.0
3570,2026-05-11 20:01:33.600000+00:00,52.1662059,21.1591111,91.2,30.42,-0.099,0.048,0.979,0,30.39007100698634,29.0,64.24445502661638,-1.0,5.0,52.166466,21.15827,29.0
3575,2026-05-11 20:01:34.100000+00:00,52.1662287,21.1590614,91.1,30.88,-0.081,0.04,0.964,0,30.477163124588643,29.0,60.0808381633282,-1.0,5.0,52.166466,21.15827,29.0
3580,2026-05-11 20:01:34.600000+00:00,52.1662514,21.1590106,91.1,30.79,-0.095,0.055,0.967,0,30.864208625559872,29.0,55.86453043407766,-1.0,5.0,52.166466,21.15827,29.0
3585,2026-05-11 20:01:35.100000+00:00,52.1662733,21.158959,91.0,30.99,-0.106,0.056,0.959,0,30.81369673419717,29.0,51.64696877488692,-1.0,5.0,52.166466,21.15827,29.0
3590,2026-05-11 20:01:35.600000+00:00,52.1662941,21.1589069,91.0,30.66,-0.114,0.058,0.969,0,30.526719735865537,29.0,47.45842073462918,-1.0,5.0,52.166466,21.15827,29.0
3595,2026-05-11 20:01:36.100000+00:00,52.1663129,21.1588543,90.9,30.37,-0.116,0.075,0.967,0,29.89547781200953,29.0,43.33531723517257,-1.0,5.0,52.166466,21.15827,29.0
3600,2026-05-11 20:01:36.600000+00:00,52.1663309,21.1588011,90.8,30.06,-0.115,0.066,0.968,0,29.83583450457169,29.0,39.21450032409245,-1.0,5.0,52.166466,21.15827,29.0
3605,2026-05-11 20:01:37.100000+00:00,52.1663482,21.1587475,90.7,29.68,-0.114,0.054,0.968,0,29.742898411862797,29.0,35.10275052942162,-1.0,5.0,52.166466,21.15827,29.0
3610,2026-05-11 20:01:37.600000+00:00,52.1663652,21.1586939,90.6,29.52,-0.105,0.016,0.966,0,29.63180609596979,29.0,31.00815334848723,-1.0,5.0,52.166466,21.15827,29.0
3615,2026-05-11 20:01:38.100000+00:00,52.1663817,21.1586406,90.4,29.56,-0.108,0.023,0.962,0,29.31848671803163,29.0,26.958421034512448,-1.0,5.0,52.166466,21.15827,29.0
3620,2026-05-11 20:01:38.600000+00:00,52.1663986,21.1585869,90.2,29.88,-0.114,-0.003,0.965,0,29.638783986414943,29.0,22.87621642530719,-1.0,5.0,52.166466,21.15827,29.0
3625,2026-05-11 20:01:39.100000+00:00,52.1664157,21.1585337,90.1,29.48,-0.124,0.007,0.963,0,29.49451291810897,29.0,18.83490114779669,-1.0,5.0,52.166466,21.15827,29.0
3630,2026-05-11 20:01:39.600000+00:00,52.1664326,21.1584805,90.0,29.39,-0.125,0.007,0.965,0,29.42052348961158,29.0,14.829445360702955,-1.0,5.0,52.166466,21.15827,29.0
3635,2026-05-11 20:01:40.100000+00:00,52.1664494,21.1584268,90.0,29.35,-0.13,-0.002,0.969,0,29.60229504555184,29.0,10.852447472270828,-1.0,5.0,52.166466,21.15827,29.0
3640,2026-05-11 20:01:40.600000+00:00,52.1664663,21.158374,90.1,29.08,-0.129,-0.001,0.965,0,29.24622361644293,29.0,7.093249332496669,-1.0,5.0,52.166466,21.15827,29.0
3645,2026-05-11 20:01:41.100000+00:00,52.166483,21.1583217,90.1,28.71,-0.128,0.002,0.968,0,28.954474710688864,29.0,4.000854225270636,-1.0,5.0,52.166466,21.15827,29.0
3650,2026-05-11 20:01:41.600000+00:00,52.1664998,21.1582699,90.2,28.51,-0.126,0.016,0.966,0,28.77423736810436,29.0,3.758394708900624,-1.0,5.0,52.166466,21.15827,29.0
3655,2026-05-11 20:01:42.100000+00:00,52.1665166,21.1582187,90.3,28.29,-0.132,0.0,0.963,0,28.51409272476806,29.0,6.625630331008132,-1.0,5.0,52.166466,21.15827,29.0
3660,2026-05-11 20:01:42.600000+00:00,52.166533,21.158168,90.2,27.95,-0.129,0.01,0.961,0,28.147018565531496,29.0,10.193129291111148,-1.0,5.0,52.166466,21.15827,29.0
3665,2026-05-11 20:01:43.100000+00:00,52.1665494,21.1581181,90.2,27.87,-0.131,0.005,0.965,0,27.800123609688924,29.0,13.904410577621816,-1.0,5.0,52.166466,21.15827,29.0
3670,2026-05-11 20:01:43.600000+00:00,52.1665657,21.1580685,90.1,27.57,-0.132,0.002,0.965,0,27.632450295984448,29.0,17.657081005608465,-1.0,5.0,52.166466,21.15827,29.0
3675,2026-05-11 20:01:44.100000+00:00,52.1665819,21.1580199,90.2,26.95,-0.131,0.004,0.967,0,27.162259907082674,29.0,21.37877990402417,-1.0,5.0,52.166466,21.15827,29.0
3680,2026-05-11 20:01:44.600000+00:00,52.1665979,21.1579723,90.0,26.59,-0.128,0.003,0.96,0,26.654494231116665,29.0,25.04733238546477,-1.0,5.0,52.166466,21.15827,29.0
3685,2026-05-11 20:01:45.100000+00:00,52.1666139,21.1579244,90.0,26.65,-0.126,0.007,0.963,0,26.783772047179845,29.0,28.7412492967076,-1.0,5.0,52.166466,21.15827,29.0
3690,2026-05-11 20:01:45.600000+00:00,52.1666296,21.1578768,90.0,26.39,-0.129,0.007,0.97,0,26.53988874473062,29.0,32.40545641280041,-1.0,5.0,52.166466,21.15827,29.0
3695,2026-05-11 20:01:46.100000+00:00,52.1666455,21.1578309,90.0,25.86,-0.125,0.004,0.965,0,25.886027687412994,29.0,35.98987974578211,-1.0,5.0,52.166466,21.15827,29.0
3700,2026-05-11 20:01:46.600000+00:00,52.1666613,21.1577856,89.9,25.38,-0.13,0.002,0.964,0,25.590209744889663,29.0,39.53596630076267,-1.0,5.0,52.166466,21.15827,29.0
3705,2026-05-11 20:01:47.100000+00:00,52.1666765,21.1577398,89.9,25.42,-0.133,-0.005,0.96,0,25.57187129077505,29.0,43.07569939329002,-1.0,5.0,52.166466,21.15827,29.0
3710,2026-05-11 20:01:47.600000+00:00,52.1666925,21.1576953,89.8,25.44,-0.134,-0.053,0.964,0,25.330040739325074,29.0,46.59057664001504,-1.0,5.0,52.166466,21.15827,29.0
3715,2026-05-11 20:01:48.100000+00:00,52.1667097,21.157653,89.8,25.06,-0.145,-0.077,0.968,0,24.92183844023728,29.0,50.05161380266249,-1.0,5.0,52.166466,21.15827,29.0
3720,2026-05-11 20:01:48.600000+00:00,52.1667282,21.1576117,89.8,24.93,-0.143,-0.05,0.956,0,25.11345015949506,29.0,53.533982053052185,-1.0,5.0,52.166466,21.15827,29.0
3725,2026-05-11 20:01:49.100000+00:00,52.1667478,21.1575718,89.8,24.72,-0.162,-0.08,0.963,0,25.10248639230657,29.0,57.00429511501535,-1.0,5.0,52.166466,21.15827,29.0
3730,2026-05-11 20:01:49.600000+00:00,52.1667675,21.1575349,89.9,24.48,-0.173,-0.105,0.962,0,24.022786777655597,29.0,60.31243248403273,-1.0,5.0,52.166466,21.15827,29.0
