Record,Time,lat,lon,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id,reconstructed_lat,reconstructed_lon,reconstructed_stop
43145,2026-05-11 21:07:31.100000+00:00,52.2138503,21.1024741,82.5,31.67,0.014,-0.154,0.945,0,31.216983947862804,16.0,33.82548377982626,-1.0,6.0,52.214046,21.102094,16.0
43150,2026-05-11 21:07:31.600000+00:00,52.2138179,21.1025132,82.5,32.38,-0.013,-0.111,0.974,0,32.260522226250245,16.0,38.19696695045453,-1.0,6.0,52.214046,21.102094,16.0
43155,2026-05-11 21:07:32.100000+00:00,52.2137845,21.1025534,82.5,33.47,-0.007,-0.081,0.963,0,33.2251075896594,16.0,42.72172034756975,-1.0,6.0,52.214046,21.102094,16.0
43160,2026-05-11 21:07:32.600000+00:00,52.21375,21.1025941,82.5,34.54,-0.004,-0.08,0.974,0,34.08101693884781,16.0,47.37329022987256,-1.0,6.0,52.214046,21.102094,16.0
43165,2026-05-11 21:07:33.100000+00:00,52.2137152,21.1026367,82.7,35.05,-0.007,-0.089,0.969,0,34.82710223561772,16.0,52.15488920989672,-1.0,6.0,52.214046,21.102094,16.0
43170,2026-05-11 21:07:33.600000+00:00,52.213679,21.1026807,82.7,36.11,0.006,-0.082,0.954,0,36.13605109544588,16.0,57.12380623005499,-1.0,6.0,52.214046,21.102094,16.0
43175,2026-05-11 21:07:34.100000+00:00,52.2136423,21.1027266,82.7,37.08,-0.012,-0.084,0.97,0,37.01730497954707,16.0,62.23049838040023,-1.0,6.0,52.214046,21.102094,16.0
43180,2026-05-11 21:07:34.600000+00:00,52.2136042,21.1027735,82.6,38.6,0.021,-0.083,0.965,0,38.20647264747742,16.0,67.50245372708704,-1.0,6.0,52.214046,21.102094,16.0
43185,2026-05-11 21:07:35.100000+00:00,52.2135655,21.1028215,82.6,38.83,0.001,-0.079,0.964,0,38.91517767994416,16.0,72.8793064497221,-1.0,6.0,52.214046,21.102094,16.0
43190,2026-05-11 21:07:35.600000+00:00,52.2135253,21.102871,82.6,40.15,0.007,-0.077,0.96,0,40.316786478473965,16.0,78.45207154697944,-1.0,6.0,52.214046,21.102094,16.0
43195,2026-05-11 21:07:36.100000+00:00,52.2134843,21.1029222,82.6,41.72,0.005,-0.079,0.963,0,41.33129483351505,,84.17204880413114,-1.0,6.0,52.214046,21.102094,16.0
43200,2026-05-11 21:07:36.600000+00:00,52.2134419,21.1029735,82.6,42.57,-0.011,-0.103,0.979,0,42.25615716970979,,90.0152905752562,-1.0,6.0,52.214046,21.102094,16.0
43205,2026-05-11 21:07:37.100000+00:00,52.2133985,21.1030254,82.6,43.21,-0.005,-0.099,0.951,0,43.0752729693975,,95.97211017413076,-1.0,6.0,52.214046,21.102094,16.0
43210,2026-05-11 21:07:37.600000+00:00,52.2133548,21.1030784,82.7,43.66,-0.029,-0.086,0.97,0,43.58894324241331,,102.0063650040296,-1.0,6.0,52.214046,21.102094,16.0
43215,2026-05-11 21:07:38.100000+00:00,52.2133104,21.1031321,82.6,44.53,-0.013,-0.092,0.981,0,44.24363125254042,,108.13290509131292,-1.0,6.0,52.214046,21.102094,16.0
43220,2026-05-11 21:07:38.600000+00:00,52.2132655,21.1031863,82.6,45.16,-0.02,-0.088,0.958,0,44.71131686408926,,114.32580503390288,-1.0,6.0,52.214046,21.102094,16.0
43225,2026-05-11 21:07:39.100000+00:00,52.2132201,21.1032412,82.6,45.23,-0.018,-0.076,0.954,0,45.23737917172711,,120.59370767215955,-1.0,6.0,52.214046,21.102094,16.0
43230,2026-05-11 21:07:39.600000+00:00,52.2131747,21.1032972,82.7,45.87,-0.019,-0.082,0.958,0,45.560701489097134,,126.9114993896536,-1.0,6.0,52.214046,21.102094,16.0
43235,2026-05-11 21:07:40.100000+00:00,52.2131286,21.1033542,82.7,46.5,-0.024,-0.097,0.978,0,46.30361990438378,,133.3336746647066,-1.0,6.0,52.214046,21.102094,16.0
43240,2026-05-11 21:07:40.600000+00:00,52.2130816,21.103412,82.7,47.46,-0.02,-0.107,0.955,0,47.11511195922696,,139.86838874036786,-1.0,6.0,52.214046,21.102094,16.0
43245,2026-05-11 21:07:41.100000+00:00,52.2130336,21.10347,82.7,48.02,-0.032,-0.094,0.976,0,47.81527468591421,,146.49806800668233,-1.0,6.0,52.214046,21.102094,16.0
43250,2026-05-11 21:07:41.600000+00:00,52.2129851,21.1035282,82.7,48.3,-0.022,-0.085,0.972,0,48.1956570435749,,153.18023939363434,-1.0,6.0,52.214046,21.102094,16.0
43255,2026-05-11 21:07:42.100000+00:00,52.2129361,21.103588,82.7,48.78,-0.013,-0.101,0.948,0,48.98472599278902,,159.9756350784795,-1.0,6.0,52.214046,21.102094,16.0
43260,2026-05-11 21:07:42.600000+00:00,52.212886,21.1036478,82.7,49.85,-0.015,-0.096,0.967,0,49.69282640174709,,166.86622008987663,-1.0,6.0,52.214046,21.102094,16.0
43265,2026-05-11 21:07:43.100000+00:00,52.2128352,21.1037096,82.8,51.04,-0.014,-0.092,0.962,0,50.72646930523816,,173.9041969073221,-1.0,6.0,52.214046,21.102094,16.0
43270,2026-05-11 21:07:43.600000+00:00,52.2127837,21.1037708,82.8,51.3,-0.017,-0.089,0.957,0,51.00310675524928,,180.97729573196128,-1.0,6.0,52.214046,21.102094,16.0
43275,2026-05-11 21:07:44.100000+00:00,52.212732,21.1038329,82.9,51.61,-0.006,-0.087,0.969,0,51.39311995474641,,188.1070916662453,-1.0,6.0,52.214046,21.102094,16.0
43280,2026-05-11 21:07:44.600000+00:00,52.2126791,21.1038963,82.9,52.79,0.0,-0.09,0.959,0,52.54493452186605,,195.39694056963748,-1.0,6.0,52.214046,21.102094,16.0
43285,2026-05-11 21:07:45.100000+00:00,52.2126257,21.1039607,82.9,53.6,-0.022,-0.092,0.959,0,53.15820001130859,,198.6728888885716,-1.0,6.0,52.211146,21.105595,17.0
43290,2026-05-11 21:07:45.600000+00:00,52.2125721,21.1040245,82.9,53.01,-0.085,-0.08,0.975,0,53.113113676020845,,191.30080618237736,-1.0,6.0,52.211146,21.105595,17.0
43295,2026-05-11 21:07:46.100000+00:00,52.2125191,21.1040884,82.9,52.82,-0.093,-0.072,0.958,0,52.75492457467066,,183.9806609281707,-1.0,6.0,52.211146,21.105595,17.0
43300,2026-05-11 21:07:46.600000+00:00,52.2124676,21.1041516,82.8,51.2,-0.143,-0.074,0.954,0,51.586845525096834,,176.82622060999992,-1.0,6.0,52.211146,21.105595,17.0
43305,2026-05-11 21:07:47.100000+00:00,52.2124171,21.1042127,82.8,50.15,-0.104,-0.083,0.94,0,50.32901901962441,,169.84451977233354,-1.0,6.0,52.211146,21.105595,17.0
43310,2026-05-11 21:07:47.600000+00:00,52.2123671,21.104273,82.8,49.56,-0.087,-0.082,1.003,0,49.77380771270877,,162.94000158826267,-1.0,6.0,52.211146,21.105595,17.0
43315,2026-05-11 21:07:48.100000+00:00,52.2123172,21.104333,82.9,49.41,-0.061,-0.091,0.928,0,49.62202790463337,,156.05677606141182,-1.0,6.0,52.211146,21.105595,17.0
43320,2026-05-11 21:07:48.600000+00:00,52.2122683,21.1043937,82.9,49.35,-0.088,-0.086,0.987,0,49.18691464585646,,149.241142173342,-1.0,6.0,52.211146,21.105595,17.0
43325,2026-05-11 21:07:49.100000+00:00,52.2122196,21.1044534,82.9,48.78,-0.07,-0.094,0.937,0,48.76339482728069,,142.48284850300476,-1.0,6.0,52.211146,21.105595,17.0
43330,2026-05-11 21:07:49.600000+00:00,52.2121716,21.104513,82.8,48.3,-0.085,-0.093,0.949,0,48.28677463694425,,135.79504961234255,-1.0,6.0,52.211146,21.105595,17.0
43335,2026-05-11 21:07:50.100000+00:00,52.2121238,21.1045714,82.8,47.78,-0.088,-0.098,0.981,0,47.80436627158227,,129.17203925018313,-1.0,6.0,52.211146,21.105595,17.0
43340,2026-05-11 21:07:50.600000+00:00,52.2120763,21.1046295,82.7,47.58,-0.072,-0.097,0.939,0,47.52392269441658,,122.58992826246154,-1.0,6.0,52.211146,21.105595,17.0
43345,2026-05-11 21:07:51.100000+00:00,52.2120288,21.1046873,82.6,47.2,-0.084,-0.093,0.972,0,47.43582519823832,,116.02080471765562,-1.0,6.0,52.211146,21.105595,17.0
43350,2026-05-11 21:07:51.600000+00:00,52.2119817,21.1047446,82.5,46.94,-0.078,-0.094,0.968,0,47.032494628110086,,109.50975257907125,-1.0,6.0,52.211146,21.105595,17.0
43355,2026-05-11 21:07:52.100000+00:00,52.2119348,21.1048011,82.5,46.57,-0.085,-0.095,0.958,0,46.67009811631255,,103.04892302944188,-1.0,6.0,52.211146,21.105595,17.0
43360,2026-05-11 21:07:52.600000+00:00,52.2118881,21.1048568,82.4,46.1,-0.088,-0.072,0.974,0,46.30874408122453,,96.63827540748908,-1.0,6.0,52.211146,21.105595,17.0
43365,2026-05-11 21:07:53.100000+00:00,52.211842,21.1049119,82.4,45.55,-0.076,-0.083,0.953,0,45.74728090004715,,90.3088753587335,-1.0,6.0,52.211146,21.105595,17.0
43370,2026-05-11 21:07:53.600000+00:00,52.2117964,21.1049669,82.4,45.47,-0.092,-0.077,0.968,0,45.39578536664288,,84.03447171898635,-1.0,6.0,52.211146,21.105595,17.0
43375,2026-05-11 21:07:54.100000+00:00,52.211751,21.1050214,82.4,44.92,-0.076,-0.073,0.967,0,45.121363071328446,17.0,77.80135168171898,-1.0,6.0,52.211146,21.105595,17.0
43380,2026-05-11 21:07:54.600000+00:00,52.2117061,21.1050746,82.4,43.73,-0.126,-0.076,0.978,0,44.421899317688606,17.0,71.6662441051289,-1.0,6.0,52.211146,21.105595,17.0
43385,2026-05-11 21:07:55.100000+00:00,52.2116626,21.1051257,82.4,42.45,-0.131,-0.119,0.89,0,42.91001958843003,17.0,65.74322405736238,-1.0,6.0,52.211146,21.105595,17.0
43390,2026-05-11 21:07:55.600000+00:00,52.2116196,21.105174,82.4,41.74,-0.147,-0.143,1.016,0,41.791983226283,17.0,59.96740784098121,-1.0,6.0,52.211146,21.105595,17.0
43395,2026-05-11 21:07:56.100000+00:00,52.2115772,21.1052167,82.5,39.6,-0.141,-0.197,0.898,0,39.88846118352356,17.0,54.43628055835696,-1.0,6.0,52.211146,21.105595,17.0
43400,2026-05-11 21:07:56.600000+00:00,52.2115354,21.1052546,82.5,37.85,-0.176,-0.145,0.986,0,38.28319783684988,17.0,49.119735482801474,-1.0,6.0,52.211146,21.105595,17.0
43405,2026-05-11 21:07:57.100000+00:00,52.2114956,21.1052891,82.6,35.83,-0.166,-0.101,0.959,0,36.0798839833521,17.0,44.10867468332776,-1.0,6.0,52.211146,21.105595,17.0
43410,2026-05-11 21:07:57.600000+00:00,52.211458,21.1053222,82.7,34.35,-0.141,-0.053,0.952,0,34.20290926402872,17.0,39.35828758719703,-1.0,6.0,52.211146,21.105595,17.0
43415,2026-05-11 21:07:58.100000+00:00,52.2114225,21.1053563,82.7,32.42,-0.143,-0.006,0.942,0,32.979038559793935,17.0,34.782039459969866,-1.0,6.0,52.211146,21.105595,17.0
43420,2026-05-11 21:07:58.600000+00:00,52.2113894,21.1053915,82.8,31.35,-0.133,-0.004,0.979,0,31.62964092739025,17.0,30.409808687905716,-1.0,6.0,52.211146,21.105595,17.0
43425,2026-05-11 21:07:59.100000+00:00,52.2113584,21.1054272,82.8,29.79,-0.161,-0.026,0.959,0,30.37573949268436,17.0,26.23956751236497,-1.0,6.0,52.211146,21.105595,17.0
43430,2026-05-11 21:07:59.600000+00:00,52.21133,21.1054611,82.7,27.65,-0.209,-0.038,0.961,0,28.169937912054277,17.0,22.401788255046387,-1.0,6.0,52.211146,21.105595,17.0
43435,2026-05-11 21:08:00.100000+00:00,52.2113043,21.1054932,82.7,25.24,-0.204,-0.083,0.963,0,25.910027053139867,17.0,18.919458827184577,-1.0,6.0,52.211146,21.105595,17.0
43440,2026-05-11 21:08:00.600000+00:00,52.2112812,21.1055214,82.7,22.16,-0.21,-0.069,0.948,0,23.09562879374923,17.0,15.847879807825535,-1.0,6.0,52.211146,21.105595,17.0
43445,2026-05-11 21:08:01.100000+00:00,52.2112607,21.1055475,82.7,19.66,-0.209,-0.079,0.96,0,20.81600116686118,17.0,13.158280868194357,-1.0,6.0,52.211146,21.105595,17.0
43450,2026-05-11 21:08:01.600000+00:00,52.2112422,21.1055705,82.7,17.72,-0.177,-0.111,0.956,0,18.61933996374592,17.0,10.826419879419788,-1.0,6.0,52.211146,21.105595,17.0
43455,2026-05-11 21:08:02.100000+00:00,52.2112262,21.1055901,82.8,14.87,-0.246,-0.08,0.959,0,16.01684618329024,17.0,8.92408040095677,-1.0,6.0,52.211146,21.105595,17.0
43460,2026-05-11 21:08:02.600000+00:00,52.2112135,21.1056054,82.8,11.35,-0.255,-0.073,0.937,0,12.637943451512603,17.0,7.539032763446486,-1.0,6.0,52.211146,21.105595,17.0
43465,2026-05-11 21:08:03.100000+00:00,52.2112045,21.1056168,82.8,7.89,-0.272,-0.078,0.964,0,9.12110169334857,17.0,6.672331726335548,-1.0,6.0,52.211146,21.105595,17.0
43470,2026-05-11 21:08:03.600000+00:00,52.2111991,21.1056236,82.9,4.16,-0.281,-0.082,0.968,0,5.460651772067554,17.0,6.21770206469287,-1.0,6.0,52.211146,21.105595,17.0
43475,2026-05-11 21:08:04.100000+00:00,52.2111967,21.1056265,82.9,1.31,-0.239,-0.084,0.952,0,2.3907991714749626,17.0,6.032308221260479,-1.0,6.0,52.211146,21.105595,17.0
43480,2026-05-11 21:08:04.600000+00:00,52.2111963,21.1056273,83.0,0.07,-0.122,-0.076,0.966,0,0.5065347417339592,17.0,6.010505092209508,-1.0,6.0,52.211146,21.105595,17.0
43485,2026-05-11 21:08:05.100000+00:00,52.2111958,21.1056283,83.0,0.18,-0.057,-0.078,0.964,0,0.6331684303143315,17.0,5.984302627291783,-1.0,6.0,52.211146,21.105595,17.0
43490,2026-05-11 21:08:05.600000+00:00,52.2111954,21.1056289,83.0,0.09,-0.058,-0.083,0.967,0,0.4349625596768881,17.0,5.958896115507841,-1.0,6.0,52.211146,21.105595,17.0
43495,2026-05-11 21:08:06.100000+00:00,52.2111949,21.1056296,83.1,0.05,-0.055,-0.082,0.972,0,0.5274137503936532,17.0,5.926494685178672,-1.0,6.0,52.211146,21.105595,17.0
43500,2026-05-11 21:08:06.600000+00:00,52.2111945,21.1056303,83.1,0.05,-0.057,-0.082,0.97,0,0.4695512098780632,17.0,5.904979038359081,-1.0,6.0,52.211146,21.105595,17.0
43505,2026-05-11 21:08:07.100000+00:00,52.2111939,21.1056309,83.1,0.14,-0.059,-0.081,0.969,0,0.5633698772739681,17.0,5.861053512346294,-1.0,6.0,52.211146,21.105595,17.0
43510,2026-05-11 21:08:07.600000+00:00,52.211193,21.1056323,83.1,0.65,-0.013,-0.085,0.965,0,0.9954283382962824,17.0,5.811339244014718,-1.0,6.0,52.211146,21.105595,17.0
43515,2026-05-11 21:08:08.100000+00:00,52.2111903,21.1056344,83.1,2.03,0.011,-0.085,0.972,0,2.394567976889964,17.0,5.609945292793431,-1.0,6.0,52.211146,21.105595,17.0
43520,2026-05-11 21:08:08.600000+00:00,52.2111867,21.1056386,83.1,3.4,0.026,-0.081,0.973,0,3.5429050088826344,17.0,5.413533215859345,-1.0,6.0,52.211146,21.105595,17.0
43525,2026-05-11 21:08:09.100000+00:00,52.2111815,21.1056448,83.1,5.37,0.031,-0.085,0.978,0,5.1558436544468265,17.0,5.205326035439277,-1.0,6.0,52.211146,21.105595,17.0
43530,2026-05-11 21:08:09.600000+00:00,52.211175,21.1056526,83.0,6.45,0.021,-0.083,0.964,0,6.459305202684268,17.0,5.079439014508375,-1.0,6.0,52.211146,21.105595,17.0
43535,2026-05-11 21:08:10.100000+00:00,52.2111671,21.1056624,83.0,7.59,0.01,-0.08,0.962,0,7.94454343198015,17.0,5.156932558063563,-1.0,6.0,52.211146,21.105595,17.0
43540,2026-05-11 21:08:10.600000+00:00,52.2111583,21.1056741,82.9,8.96,0.0,-0.084,0.973,0,9.087381598814977,17.0,5.560316507129777,-1.0,6.0,52.211146,21.105595,17.0
43545,2026-05-11 21:08:11.100000+00:00,52.2111488,21.1056861,83.0,9.95,0.02,-0.066,0.968,0,9.617816428730803,17.0,6.214907495238985,-1.0,6.0,52.211146,21.105595,17.0
43550,2026-05-11 21:08:11.600000+00:00,52.2111383,21.1057018,83.0,11.95,0.037,-0.064,0.968,0,11.401188895515675,17.0,7.327022935026052,-1.0,6.0,52.211146,21.105595,17.0
43555,2026-05-11 21:08:12.100000+00:00,52.2111263,21.1057214,83.0,14.35,0.052,-0.067,0.968,0,13.592336185894954,17.0,8.886491086776159,-1.0,6.0,52.211146,21.105595,17.0
43560,2026-05-11 21:08:12.600000+00:00,52.2111127,21.1057438,83.0,16.24,0.074,-0.074,0.971,0,15.46956448212896,17.0,10.793510239649436,-1.0,6.0,52.211146,21.105595,17.0
43565,2026-05-11 21:08:13.100000+00:00,52.2110971,21.1057692,83.0,18.43,0.068,-0.123,0.96,0,17.64230177224428,17.0,13.055344260150786,-1.0,6.0,52.211146,21.105595,17.0
43570,2026-05-11 21:08:13.600000+00:00,52.2110788,21.1057973,83.0,21.05,0.075,-0.12,0.976,0,20.1167134422112,17.0,15.678857075221604,-1.0,6.0,52.211146,21.105595,17.0
43575,2026-05-11 21:08:14.100000+00:00,52.2110578,21.105828,83.0,23.08,0.049,-0.09,0.961,0,22.57183318377208,17.0,18.66054595688553,-1.0,6.0,52.211146,21.105595,17.0
43580,2026-05-11 21:08:14.600000+00:00,52.2110356,21.1058617,83.0,24.56,0.025,-0.086,0.962,0,24.273679614486127,17.0,21.92958815607066,-1.0,6.0,52.211146,21.105595,17.0
43585,2026-05-11 21:08:15.100000+00:00,52.2110123,21.1058974,83.0,26.09,0.008,-0.1,0.972,0,25.587030336647004,17.0,25.40764555838407,-1.0,6.0,52.211146,21.105595,17.0
43590,2026-05-11 21:08:15.600000+00:00,52.2109875,21.1059338,83.0,27.55,0.02,-0.143,0.955,0,26.703715123924223,17.0,29.04306493869228,-1.0,6.0,52.211146,21.105595,17.0
43595,2026-05-11 21:08:16.100000+00:00,52.2109601,21.1059707,83.1,29.11,0.03,-0.182,0.947,0,28.44118451383897,17.0,32.902489060351684,-1.0,6.0,52.211146,21.105595,17.0
43600,2026-05-11 21:08:16.600000+00:00,52.2109303,21.106007,83.1,30.29,0.013,-0.169,0.964,0,29.77118168249745,17.0,36.92274535323951,-1.0,6.0,52.211146,21.105595,17.0
43605,2026-05-11 21:08:17.100000+00:00,52.2108991,21.1060451,83.0,31.62,-0.005,-0.101,0.97,0,31.19762625157676,17.0,41.16102521854501,-1.0,6.0,52.211146,21.105595,17.0
43610,2026-05-11 21:08:17.600000+00:00,52.2108672,21.1060843,83.1,32.88,-0.004,-0.075,0.971,0,31.96979071998781,17.0,45.52507686565707,-1.0,6.0,52.211146,21.105595,17.0
43615,2026-05-11 21:08:18.100000+00:00,52.2108342,21.1061245,83.1,33.43,-0.001,-0.092,0.971,0,32.968703026468724,17.0,50.0364389023125,-1.0,6.0,52.211146,21.105595,17.0
43620,2026-05-11 21:08:18.600000+00:00,52.2108002,21.1061666,83.1,34.37,0.007,-0.089,0.954,0,34.16889594725444,17.0,54.729315994322185,-1.0,6.0,52.211146,21.105595,17.0
43625,2026-05-11 21:08:19.100000+00:00,52.2107647,21.1062098,83.2,35.72,-0.01,-0.101,0.964,0,35.453017303812786,17.0,59.60187364952648,-1.0,6.0,52.211146,21.105595,17.0
43630,2026-05-11 21:08:19.600000+00:00,52.2107283,21.1062537,83.2,36.55,-0.006,-0.101,0.975,0,36.23627260417247,17.0,64.58735325232908,-1.0,6.0,52.211146,21.105595,17.0
43635,2026-05-11 21:08:20.100000+00:00,52.2106907,21.1062984,83.2,37.49,0.0,-0.094,0.962,0,37.24304509703586,17.0,69.71400582815973,-1.0,6.0,52.211146,21.105595,17.0
43640,2026-05-11 21:08:20.600000+00:00,52.2106524,21.1063446,83.3,38.52,0.012,-0.08,0.947,0,38.13023237481063,17.0,74.97359227373731,-1.0,6.0,52.211146,21.105595,17.0
43645,2026-05-11 21:08:21.100000+00:00,52.2106129,21.1063925,83.3,39.59,-0.002,-0.079,0.988,0,39.39867485619545,,80.41458474785755,-1.0,6.0,52.211146,21.105595,17.0
43650,2026-05-11 21:08:21.600000+00:00,52.2105722,21.1064414,83.4,40.78,0.01,-0.085,0.954,0,40.46281914982072,,86.00419557512679,-1.0,6.0,52.211146,21.105595,17.0
43655,2026-05-11 21:08:22.100000+00:00,52.2105304,21.1064921,83.3,41.99,0.002,-0.088,0.978,0,41.69598753210142,,91.77042999791414,-1.0,6.0,52.211146,21.105595,17.0
43660,2026-05-11 21:08:22.600000+00:00,52.2104877,21.106544,83.3,42.56,-0.005,-0.084,0.953,0,42.62549803434344,,97.66874821447443,-1.0,6.0,52.211146,21.105595,17.0
43665,2026-05-11 21:08:23.100000+00:00,52.210444,21.1065965,83.3,43.74,-0.024,-0.094,0.965,0,43.444093798049096,,103.68018163688438,-1.0,6.0,52.211146,21.105595,17.0
43670,2026-05-11 21:08:23.600000+00:00,52.2104001,21.1066498,83.3,44.07,-0.031,-0.089,0.982,0,43.80628442037886,,109.74658466031764,-1.0,6.0,52.211146,21.105595,17.0
43675,2026-05-11 21:08:24.100000+00:00,52.2103553,21.1067038,83.3,44.8,-0.017,-0.097,0.932,0,44.58965043866732,,115.92184187168746,-1.0,6.0,52.211146,21.105595,17.0
43680,2026-05-11 21:08:24.600000+00:00,52.2103099,21.1067582,83.4,45.33,-0.028,-0.078,0.993,0,45.09282519918081,,122.16735117178666,-1.0,6.0,52.211146,21.105595,17.0
43685,2026-05-11 21:08:25.100000+00:00,52.2102639,21.1068128,83.4,45.78,-0.019,-0.09,0.955,0,45.53857199876281,,128.47428959504535,-1.0,6.0,52.211146,21.105595,17.0
43690,2026-05-11 21:08:25.600000+00:00,52.2102174,21.1068687,83.5,46.55,-0.017,-0.075,0.963,0,46.2382970632261,,134.8824534942686,-1.0,6.0,52.211146,21.105595,17.0
43695,2026-05-11 21:08:26.100000+00:00,52.2101705,21.1069256,83.5,47.03,-0.027,-0.072,0.975,0,46.78756185263082,,141.36969687843765,-1.0,6.0,52.211146,21.105595,17.0
43700,2026-05-11 21:08:26.600000+00:00,52.210123,21.1069832,83.5,47.6,-0.022,-0.083,0.97,0,47.377967254901705,,147.93970560116344,-1.0,6.0,52.211146,21.105595,17.0
43705,2026-05-11 21:08:27.100000+00:00,52.210075,21.107042,83.5,48.38,-0.02,-0.091,0.959,0,48.050981039938925,,154.60555511979217,-1.0,6.0,52.211146,21.105595,17.0
43710,2026-05-11 21:08:27.600000+00:00,52.2100264,21.1071011,83.6,48.89,-0.026,-0.089,0.964,0,48.5238249146897,,161.33654219836222,-1.0,6.0,52.211146,21.105595,17.0
43715,2026-05-11 21:08:28.100000+00:00,52.2099769,21.107161,83.6,49.83,-0.015,-0.097,0.951,0,49.33625906452826,,168.18014550059948,-1.0,6.0,52.211146,21.105595,17.0
43720,2026-05-11 21:08:28.600000+00:00,52.2099268,21.1072221,83.6,50.19,-0.027,-0.071,1.006,0,50.0731307299208,,175.127834835542,-1.0,6.0,52.211146,21.105595,17.0
43725,2026-05-11 21:08:29.100000+00:00,52.2098759,21.1072842,83.6,51.28,0.015,-0.086,0.922,0,50.87987466327378,,182.1880569373321,-1.0,6.0,52.211146,21.105595,17.0
43730,2026-05-11 21:08:29.600000+00:00,52.2098244,21.1073471,83.6,51.89,-0.024,-0.094,0.982,0,51.49963365878797,,189.33491544548863,-1.0,6.0,52.211146,21.105595,17.0
43735,2026-05-11 21:08:30.100000+00:00,52.2097721,21.107411,83.7,52.68,-0.012,-0.094,0.956,0,52.30638593336997,,196.5942159966352,-1.0,6.0,52.211146,21.105595,17.0
43740,2026-05-11 21:08:30.600000+00:00,52.2097188,21.107476,83.7,53.64,-0.021,-0.09,0.976,0,53.2707411902759,,203.9875081587253,-1.0,6.0,52.211146,21.105595,17.0
43745,2026-05-11 21:08:31.100000+00:00,52.2096649,21.1075417,83.7,54.13,-0.014,-0.093,0.96,0,53.86112506610638,,211.46306106552424,-1.0,6.0,52.211146,21.105595,17.0
43750,2026-05-11 21:08:31.600000+00:00,52.20961,21.1076078,83.7,54.96,-0.02,-0.087,0.962,0,54.62095712129844,,219.04273257781875,-1.0,6.0,52.211146,21.105595,17.0
43755,2026-05-11 21:08:32.100000+00:00,52.2095548,21.1076743,83.8,54.96,-0.067,-0.09,0.978,0,54.93075861185971,,226.6659225303408,-1.0,6.0,52.211146,21.105595,17.0
43760,2026-05-11 21:08:32.600000+00:00,52.2094999,21.1077403,83.8,54.55,-0.069,-0.079,0.96,0,54.59189318072648,,234.2421859900108,-1.0,6.0,52.211146,21.105595,17.0
43765,2026-05-11 21:08:33.100000+00:00,52.2094454,21.1078065,83.8,54.28,-0.063,-0.081,0.955,0,54.392943278609934,,241.79252995382532,-1.0,6.0,52.211146,21.105595,17.0
43770,2026-05-11 21:08:33.600000+00:00,52.2093908,21.1078727,83.9,54.58,-0.05,-0.092,0.972,0,54.45721078678882,,249.3518372339748,-1.0,6.0,52.211146,21.105595,17.0
43775,2026-05-11 21:08:34.100000+00:00,52.2093359,21.1079397,83.9,55.22,-0.032,-0.079,0.942,0,54.88436084751455,,256.971411064299,-1.0,6.0,52.211146,21.105595,17.0
43780,2026-05-11 21:08:34.600000+00:00,52.2092808,21.1080069,84.0,55.07,-0.047,-0.088,0.986,0,55.07137981656911,,264.6170697988999,-1.0,6.0,52.211146,21.105595,17.0
43785,2026-05-11 21:08:35.100000+00:00,52.209225,21.1080745,84.0,55.91,-0.031,-0.1,0.923,0,55.6380745219711,,272.3408651109489,-1.0,6.0,52.211146,21.105595,17.0
43790,2026-05-11 21:08:35.600000+00:00,52.2091692,21.1081422,84.0,55.86,-0.053,-0.08,1.013,0,55.66735608074721,,280.06909152321373,-1.0,6.0,52.211146,21.105595,17.0
43795,2026-05-11 21:08:36.100000+00:00,52.2091129,21.1082103,84.0,56.48,-0.027,-0.088,0.932,0,56.10576938988681,,287.8580376427921,-1.0,6.0,52.206974,21.110648,18.0
43800,2026-05-11 21:08:36.600000+00:00,52.2090562,21.1082781,84.1,56.21,-0.051,-0.087,0.97,0,56.27627550691675,,282.2826106418369,-1.0,6.0,52.206974,21.110648,18.0
43805,2026-05-11 21:08:37.100000+00:00,52.2089995,21.1083468,84.1,56.64,-0.035,-0.084,0.934,0,56.538394667494856,,274.43360017522934,-1.0,6.0,52.206974,21.110648,18.0
43810,2026-05-11 21:08:37.600000+00:00,52.2089424,21.1084156,84.1,56.87,-0.053,-0.075,0.982,0,56.82498717151208,,266.5443826176709,-1.0,6.0,52.206974,21.110648,18.0
43815,2026-05-11 21:08:38.100000+00:00,52.2088853,21.1084851,84.0,57.14,-0.044,-0.089,0.95,0,57.029666478399896,,258.6281697319053,-1.0,6.0,52.206974,21.110648,18.0
43820,2026-05-11 21:08:38.600000+00:00,52.2088279,21.1085546,84.0,57.12,-0.073,-0.07,0.991,0,57.2223997631073,,250.6848106514151,-1.0,6.0,52.206974,21.110648,18.0
43825,2026-05-11 21:08:39.100000+00:00,52.2087708,21.1086244,83.9,57.11,-0.066,-0.093,0.932,0,57.1178356601481,,242.75756372808843,-1.0,6.0,52.206974,21.110648,18.0
43830,2026-05-11 21:08:39.600000+00:00,52.2087138,21.1086938,83.9,56.84,-0.08,-0.077,0.97,0,56.93623862453441,,234.85531698417185,-1.0,6.0,52.206974,21.110648,18.0
43835,2026-05-11 21:08:40.100000+00:00,52.2086569,21.1087628,83.9,56.65,-0.07,-0.101,0.951,0,56.75485134875424,,226.9780469490648,-1.0,6.0,52.206974,21.110648,18.0
