line,vehicle_nr,brigade,lat_raw,lon_raw,vehicle_time,server_time,lat,lon,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id
146,1845,4,"52,165385","21,160293",2026-05-11 15:05:21,11.05.2026 15:05:42,52.165385,21.160293,0.0,30.0,102.05624768098421,1.0,1.0
146,1845,4,"52,164388","21,160256",2026-05-11 15:05:41,11.05.2026 15:06:01,52.164388,21.160256,19.960211107471185,30.0,9.070636697837008,1.0,1.0
146,1845,4,"52,164388","21,160256",2026-05-11 15:05:41,11.05.2026 15:05:51,52.164388,21.160256,0.0,30.0,9.070636697837008,1.0,1.0
146,1845,4,"52,163679","21,160646",2026-05-11 15:06:01,11.05.2026 15:06:12,52.163679,21.160646,14.976724234541255,30.0,92.2070465702061,1.0,1.0
146,1845,4,"52,163679","21,160646",2026-05-11 15:06:01,11.05.2026 15:06:21,52.163679,21.160646,0.0,30.0,92.2070465702061,1.0,1.0
146,1845,4,"52,163078","21,163108",2026-05-11 15:06:21,11.05.2026 15:06:32,52.163078,21.163108,32.53277508227894,,246.27340617036612,1.0,1.0
146,1845,4,"52,163078","21,163108",2026-05-11 15:06:21,11.05.2026 15:06:41,52.163078,21.163108,0.0,,246.27340617036612,1.0,1.0
146,1845,4,"52,161938","21,166544",2026-05-11 15:06:41,11.05.2026 15:06:51,52.161938,21.166544,47.961525785857965,31.0,20.433479488411773,1.0,1.0
146,1845,4,"52,161938","21,166544",2026-05-11 15:06:41,11.05.2026 15:07:02,52.161938,21.166544,0.0,31.0,20.433479488411773,1.0,1.0
146,1845,4,"52,16029","21,169753",2026-05-11 15:07:01,11.05.2026 15:08:12,52.16029,21.169753,51.38481486392261,32.0,66.02568860226557,1.0,1.0
146,1845,4,"52,16029","21,169753",2026-05-11 15:07:01,11.05.2026 15:08:02,52.16029,21.169753,0.0,32.0,66.02568860226557,1.0,1.0
146,1845,4,"52,16029","21,169753",2026-05-11 15:07:01,11.05.2026 15:07:52,52.16029,21.169753,0.0,32.0,66.02568860226557,1.0,1.0
146,1845,4,"52,16029","21,169753",2026-05-11 15:07:01,11.05.2026 15:08:22,52.16029,21.169753,0.0,32.0,66.02568860226557,1.0,1.0
146,1845,4,"52,16029","21,169753",2026-05-11 15:07:01,11.05.2026 15:07:32,52.16029,21.169753,0.0,32.0,66.02568860226557,1.0,1.0
146,1845,4,"52,16029","21,169753",2026-05-11 15:07:01,11.05.2026 15:07:12,52.16029,21.169753,0.0,32.0,66.02568860226557,1.0,1.0
146,1845,4,"52,16029","21,169753",2026-05-11 15:07:01,11.05.2026 15:07:42,52.16029,21.169753,0.0,32.0,66.02568860226557,1.0,1.0
146,1845,4,"52,16029","21,169753",2026-05-11 15:07:01,11.05.2026 15:07:22,52.16029,21.169753,0.0,32.0,66.02568860226557,1.0,1.0
146,1845,4,"52,158038","21,174369",2026-05-11 15:08:21,11.05.2026 15:08:32,52.158038,21.174369,18.104023197642146,33.0,16.11844459381944,1.0,1.0
146,1845,4,"52,158038","21,174369",2026-05-11 15:08:21,11.05.2026 15:08:42,52.158038,21.174369,0.0,33.0,16.11844459381944,1.0,1.0
146,1845,4,"52,157941","21,174606",2026-05-11 15:08:41,11.05.2026 15:08:52,52.157941,21.174606,3.4982951811329697,33.0,3.5819400080903203,1.0,1.0
146,1845,4,"52,157941","21,174606",2026-05-11 15:08:41,11.05.2026 15:09:02,52.157941,21.174606,0.0,33.0,3.5819400080903203,1.0,1.0
146,1845,4,"52,157868","21,17483",2026-05-11 15:09:01,11.05.2026 15:09:12,52.157868,21.17483,3.1144903622537226,33.0,20.58585337379861,1.0,1.0
146,1845,4,"52,157868","21,17483",2026-05-11 15:09:01,11.05.2026 15:09:22,52.157868,21.17483,0.0,33.0,20.58585337379861,1.0,1.0
146,1845,4,"52,15775","21,175381",2026-05-11 15:09:21,11.05.2026 15:09:33,52.15775,21.175381,7.166123123620742,33.0,60.04432722157044,1.0,1.0
146,1845,4,"52,15775","21,175381",2026-05-11 15:09:21,11.05.2026 15:09:42,52.15775,21.175381,0.0,33.0,60.04432722157044,1.0,1.0
146,1845,4,"52,157363","21,176684",2026-05-11 15:09:41,11.05.2026 15:10:02,52.157363,21.176684,17.776033493608377,,158.7740833511436,1.0,1.0
146,1845,4,"52,157363","21,176684",2026-05-11 15:09:41,11.05.2026 15:09:52,52.157363,21.176684,0.0,,158.7740833511436,1.0,1.0
146,1845,4,"52,156888","21,178255",2026-05-11 15:10:01,11.05.2026 15:10:22,52.156888,21.178255,21.506173416766565,,278.2376187703228,1.0,1.0
146,1845,4,"52,156888","21,178255",2026-05-11 15:10:01,11.05.2026 15:10:12,52.156888,21.178255,0.0,,278.2376187703228,1.0,1.0
146,1845,4,"52,156536","21,17932",2026-05-11 15:10:21,11.05.2026 15:10:32,52.156536,21.17932,14.854532428445228,,302.5900253646244,1.0,1.0
146,1845,4,"52,156536","21,17932",2026-05-11 15:10:21,11.05.2026 15:10:42,52.156536,21.17932,0.0,,302.5900253646244,1.0,1.0
146,1845,4,"52,156368","21,179684",2026-05-11 15:10:41,11.05.2026 15:10:52,52.156368,21.179684,5.593289397537387,,273.5276125567146,1.0,1.0
146,1845,4,"52,156368","21,179684",2026-05-11 15:10:41,11.05.2026 15:11:02,52.156368,21.179684,0.0,,273.5276125567146,1.0,1.0
146,1845,4,"52,156046","21,180614",2026-05-11 15:11:01,11.05.2026 15:11:12,52.156046,21.180614,13.112990478446102,,203.74581680305346,1.0,1.0
146,1845,4,"52,156046","21,180614",2026-05-11 15:11:01,11.05.2026 15:11:22,52.156046,21.180614,0.0,,203.74581680305346,1.0,1.0
146,1845,4,"52,155655","21,181691",2026-05-11 15:11:21,11.05.2026 15:11:32,52.155655,21.181691,15.3671044109487,,127.41400839530415,1.0,1.0
146,1845,4,"52,155655","21,181691",2026-05-11 15:11:21,11.05.2026 15:11:42,52.155655,21.181691,0.0,,127.41400839530415,1.0,1.0
146,1845,4,"52,155558","21,182569",2026-05-11 15:11:41,11.05.2026 15:11:52,52.155558,21.182569,10.954930304596882,34.0,69.84072709126778,1.0,1.0
146,1845,4,"52,155558","21,182569",2026-05-11 15:11:41,11.05.2026 15:12:02,52.155558,21.182569,0.0,34.0,69.84072709126778,1.0,1.0
146,1845,4,"52,155768","21,183578",2026-05-11 15:12:01,11.05.2026 15:12:22,52.155768,21.183578,13.083660221819173,34.0,4.821447590090169,1.0,1.0
146,1845,4,"52,155768","21,183578",2026-05-11 15:12:01,11.05.2026 15:12:12,52.155768,21.183578,0.0,34.0,4.821447590090169,1.0,1.0
146,1845,4,"52,155891","21,184181",2026-05-11 15:12:21,11.05.2026 15:12:32,52.155891,21.184181,7.803115123055158,34.0,46.43623267714325,1.0,1.0
146,1845,4,"52,155891","21,184181",2026-05-11 15:12:21,11.05.2026 15:12:42,52.155891,21.184181,0.0,34.0,46.43623267714325,1.0,1.0
146,1845,4,"52,156448","21,187018",2026-05-11 15:12:41,11.05.2026 15:12:52,52.156448,21.187018,36.577259924859824,,132.457098883086,1.0,1.0
146,1845,4,"52,156448","21,187018",2026-05-11 15:12:41,11.05.2026 15:13:02,52.156448,21.187018,0.0,,132.457098883086,1.0,1.0
146,1845,4,"52,156791","21,189213",2026-05-11 15:13:01,11.05.2026 15:13:12,52.156791,21.189213,27.813758644234827,35.0,22.609955852354382,1.0,1.0
146,1845,4,"52,156791","21,189213",2026-05-11 15:13:01,11.05.2026 15:13:22,52.156791,21.189213,0.0,35.0,22.609955852354382,1.0,1.0
146,1845,4,"52,157191","21,191346",2026-05-11 15:13:21,11.05.2026 15:13:32,52.157191,21.191346,27.38794031979739,36.0,33.49855241693515,1.0,1.0
146,1845,4,"52,157191","21,191346",2026-05-11 15:13:21,11.05.2026 15:13:42,52.157191,21.191346,0.0,36.0,33.49855241693515,1.0,1.0
146,1845,4,"52,157268","21,191751",2026-05-11 15:13:41,11.05.2026 15:13:52,52.157268,21.191751,5.20640226644152,36.0,5.05871718910592,1.0,1.0
146,1845,4,"52,157268","21,191751",2026-05-11 15:13:41,11.05.2026 15:14:02,52.157268,21.191751,0.0,36.0,5.05871718910592,1.0,1.0
146,1845,4,"52,157715","21,193986",2026-05-11 15:14:01,11.05.2026 15:14:12,52.157715,21.193986,28.86534157735801,,155.92242055726283,1.0,1.0
146,1845,4,"52,157715","21,193986",2026-05-11 15:14:01,11.05.2026 15:14:22,52.157715,21.193986,0.0,,155.92242055726283,1.0,1.0
146,1845,4,"52,158385","21,197153",2026-05-11 15:14:21,11.05.2026 15:14:42,52.158385,21.197153,41.13474168778937,37.0,43.91827357898525,1.0,1.0
146,1845,4,"52,158385","21,197153",2026-05-11 15:14:21,11.05.2026 15:14:33,52.158385,21.197153,0.0,37.0,43.91827357898525,1.0,1.0
146,1845,4,"52,158933","21,200023",2026-05-11 15:14:41,11.05.2026 15:14:52,52.158933,21.200023,36.90759594149946,,161.3010730501534,1.0,1.0
146,1845,4,"52,158933","21,200023",2026-05-11 15:14:41,11.05.2026 15:15:02,52.158933,21.200023,0.0,,161.3010730501534,1.0,1.0
146,1845,4,"52,159379","21,202671",2026-05-11 15:15:01,11.05.2026 15:15:12,52.159379,21.202671,33.717049278997756,38.0,56.738695610096954,1.0,1.0
146,1845,4,"52,159379","21,202671",2026-05-11 15:15:01,11.05.2026 15:15:22,52.159379,21.202671,0.0,38.0,56.738695610096954,1.0,1.0
146,1845,4,"52,159466","21,20345",2026-05-11 15:15:21,11.05.2026 15:15:32,52.159466,21.20345,9.722228954140531,38.0,4.392321298933879,1.0,1.0
146,1845,4,"52,159466","21,20345",2026-05-11 15:15:21,11.05.2026 15:15:42,52.159466,21.20345,0.0,38.0,4.392321298933879,1.0,1.0
146,1845,4,"52,159543","21,203743",2026-05-11 15:15:41,11.05.2026 15:15:52,52.159543,21.203743,3.9138268431291867,38.0,20.379512530052686,1.0,1.0
146,1845,4,"52,159543","21,203743",2026-05-11 15:15:41,11.05.2026 15:16:02,52.159543,21.203743,0.0,38.0,20.379512530052686,1.0,1.0
146,1845,4,"52,159514","21,204618",2026-05-11 15:16:01,11.05.2026 15:16:12,52.159514,21.204618,10.75940427472246,39.0,6.642382347209815,1.0,1.0
146,1845,4,"52,159514","21,204618",2026-05-11 15:16:01,11.05.2026 15:16:22,52.159514,21.204618,0.0,39.0,6.642382347209815,1.0,1.0
146,1845,4,"52,159514","21,204618",2026-05-11 15:16:22,11.05.2026 15:16:42,52.159514,21.204618,0.0,39.0,6.642382347209815,1.0,1.0
146,1845,4,"52,159514","21,204618",2026-05-11 15:16:22,11.05.2026 15:16:32,52.159514,21.204618,0.0,39.0,6.642382347209815,1.0,1.0
146,1845,4,"52,159514","21,204618",2026-05-11 15:16:42,11.05.2026 15:16:52,52.159514,21.204618,0.0,39.0,6.642382347209815,1.0,1.0
146,1845,4,"52,159514","21,204618",2026-05-11 15:16:42,11.05.2026 15:17:02,52.159514,21.204618,0.0,39.0,6.642382347209815,1.0,1.0
146,1845,4,"52,159514","21,204618",2026-05-11 15:17:02,11.05.2026 15:17:12,52.159514,21.204618,0.0,39.0,6.642382347209815,1.0,1.0
