Record,Time,lat,lon,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,speed_kmh,nearest_stop_id,nearest_distance_m,direction,course_id
6245,2026-05-11 14:45:35.600000+00:00,52.2380471,21.0431766,79.0,28.79,0.037,0.015,0.973,0,28.88949652382118,,216.90888230871937,0.0,2.0
6250,2026-05-11 14:45:36.100000+00:00,52.2380157,21.0432077,79.1,29.29,0.045,0.008,0.952,0,29.401617177466832,,220.99224826892507,0.0,2.0
6255,2026-05-11 14:45:36.600000+00:00,52.2379837,21.0432387,79.1,29.8,0.062,0.014,0.989,0,29.788337782231817,,225.12875505706356,0.0,2.0
6260,2026-05-11 14:45:37.100000+00:00,52.2379508,21.0432718,78.9,31.13,0.078,0.016,0.939,0,30.937687913809302,,229.42564519586216,0.0,2.0
6265,2026-05-11 14:45:37.600000+00:00,52.2379166,21.0433047,78.9,31.54,0.061,0.011,0.967,0,31.778601134746513,,233.83828766141426,0.0,2.0
6270,2026-05-11 14:45:38.100000+00:00,52.2378815,21.0433386,79.0,32.95,0.05,0.004,0.981,0,32.64833466998784,,238.37189864592526,0.0,2.0
6275,2026-05-11 14:45:38.600000+00:00,52.2378449,21.0433749,79.0,34.1,0.102,0.021,0.976,0,34.28334791407951,,243.13333265695496,0.0,2.0
6280,2026-05-11 14:45:39.100000+00:00,52.2378077,21.0434114,78.9,34.92,0.06,0.016,0.953,0,34.7452192725924,,247.95869299488666,0.0,2.0
6285,2026-05-11 14:45:39.600000+00:00,52.2377697,21.0434501,78.9,35.53,0.049,0.02,0.963,0,35.85468691235376,,252.93846303004807,0.0,2.0
6290,2026-05-11 14:45:40.100000+00:00,52.2377305,21.043488,78.9,37.15,0.064,0.015,0.963,0,36.472019661134766,,258.0031496183807,0.0,2.0
6295,2026-05-11 14:45:40.600000+00:00,52.2376903,21.0435285,79.0,37.67,-0.01,-0.006,0.991,0,37.816653388321875,,263.2554625328618,0.0,2.0
6300,2026-05-11 14:45:41.100000+00:00,52.237649,21.0435679,78.9,38.08,0.003,0.0,0.967,0,38.29407424240516,,268.572556582531,0.0,2.0
6305,2026-05-11 14:45:41.600000+00:00,52.2376069,21.0436073,79.0,38.83,0.054,0.025,0.986,0,38.84845002319058,,273.96545936518146,0.0,2.0
6310,2026-05-11 14:45:42.100000+00:00,52.2375648,21.0436482,78.9,39.39,0.02,0.01,0.953,0,39.219331125003464,,279.4119764382083,0.0,2.0
6315,2026-05-11 14:45:42.600000+00:00,52.2375216,21.04369,79.0,39.42,0.026,0.006,0.947,0,40.20186160559988,,284.99481291928595,0.0,2.0
6320,2026-05-11 14:45:43.100000+00:00,52.2374781,21.0437307,78.9,40.22,0.004,0.019,0.991,0,40.13786136004157,,290.56690624766566,0.0,2.0
6325,2026-05-11 14:45:43.600000+00:00,52.2374346,21.0437719,78.9,40.44,0.026,0.024,0.968,0,40.260304316887975,,296.15689807242336,0.0,2.0
6330,2026-05-11 14:45:44.100000+00:00,52.2373903,21.0438161,79.1,40.96,0.004,0.022,1.013,0,41.56319148867103,,301.92955571186405,0.0,2.0
6335,2026-05-11 14:45:44.600000+00:00,52.2373463,21.0438603,79.3,41.49,0.004,0.019,0.94,0,41.35844090870023,,307.6737781223125,0.0,2.0
6340,2026-05-11 14:45:45.100000+00:00,52.2373024,21.0439026,79.4,40.98,0.007,0.034,0.991,0,40.80908469709118,,313.34089816190533,0.0,2.0
6345,2026-05-11 14:45:45.600000+00:00,52.2372592,21.0439429,79.5,39.69,0.007,0.038,0.948,0,39.83204824522714,,318.87055091212073,0.0,2.0
6350,2026-05-11 14:45:46.100000+00:00,52.2372156,21.0439814,79.4,39.01,-0.001,0.015,0.99,0,39.68314323366469,,324.37432713557314,0.0,2.0
6355,2026-05-11 14:45:46.600000+00:00,52.2371719,21.0440222,79.5,39.68,0.02,0.006,0.933,0,40.3012523663783,,329.96941177313147,0.0,2.0
6360,2026-05-11 14:45:47.100000+00:00,52.2371287,21.0440617,79.6,40.02,-0.014,0.004,1.001,0,39.63897739106109,,335.47103028971316,0.0,2.0
6365,2026-05-11 14:45:47.600000+00:00,52.2370852,21.0441022,79.7,39.63,0.009,0.017,0.92,0,40.08929022926957,,341.0366713490761,0.0,2.0
6370,2026-05-11 14:45:48.100000+00:00,52.2370426,21.0441374,79.2,38.38,-0.011,0.026,0.974,0,38.22355853454371,,346.32946320186903,0.0,2.0
6375,2026-05-11 14:45:48.600000+00:00,52.2369996,21.0441773,79.2,39.35,-0.006,0.045,0.979,0,39.59589575858917,,351.82664016035847,0.0,2.0
6380,2026-05-11 14:45:49.100000+00:00,52.2369572,21.0442177,79.2,39.1,-0.006,0.05,0.963,0,39.301958213814615,,357.28447440920417,0.0,2.0
6385,2026-05-11 14:45:49.600000+00:00,52.2369149,21.0442596,79.3,39.24,-0.003,0.058,0.999,0,39.609226656807124,,362.78575550265106,0.0,2.0
6390,2026-05-11 14:45:50.100000+00:00,52.2368735,21.0443002,79.4,37.98,-0.032,0.039,0.943,0,38.66298822915266,,368.15557145088155,0.0,2.0
6395,2026-05-11 14:45:50.600000+00:00,52.2368325,21.044341,79.5,38.1,-0.024,0.09,1.007,0,38.43975273625209,,373.494409811946,0.0,2.0
6400,2026-05-11 14:45:51.100000+00:00,52.2367927,21.0443834,79.5,37.46,0.022,0.095,0.951,0,38.04559217752887,,378.7756487795232,0.0,2.0
6405,2026-05-11 14:45:51.600000+00:00,52.236755,21.0444261,79.5,36.77,0.001,0.092,0.977,0,36.73265075238339,,383.86801127830165,0.0,2.0
6410,2026-05-11 14:45:52.100000+00:00,52.2367172,21.044468,79.5,36.58,-0.001,0.067,0.976,0,36.57674771738183,,388.9417905571077,0.0,2.0
6415,2026-05-11 14:45:52.600000+00:00,52.2366722,21.0444985,79.3,38.07,0.019,0.079,0.951,0,39.007354592451016,,394.2967594022592,0.0,2.0
6420,2026-05-11 14:45:53.100000+00:00,52.2366295,21.0445283,79.1,38.0,0.02,0.055,0.986,0,37.17712020422571,,399.40980687268376,0.0,2.0
6425,2026-05-11 14:45:53.600000+00:00,52.2365853,21.0445525,79.1,36.98,0.04,0.052,0.971,0,37.322861879279806,,404.47088850135424,0.0,2.0
6430,2026-05-11 14:45:54.100000+00:00,52.2365441,21.0445868,79.2,37.32,0.098,0.025,0.959,0,37.02449005189824,,409.60123463699045,0.0,2.0
6435,2026-05-11 14:45:54.600000+00:00,52.2365082,21.0446388,79.4,37.73,0.059,0.002,0.978,0,38.4198912238649,,414.8460935202932,0.0,2.0
6440,2026-05-11 14:45:55.100000+00:00,52.2364687,21.0446838,79.5,38.53,0.029,-0.028,0.938,0,38.55969800060521,,418.0269832426351,0.0,2.0
6445,2026-05-11 14:45:55.600000+00:00,52.2364291,21.0447318,79.6,38.9,0.007,-0.012,1.001,0,39.48403790810342,,416.40357326204935,0.0,2.0
6450,2026-05-11 14:45:56.100000+00:00,52.2363884,21.0447775,79.6,39.04,-0.004,0.0,0.946,0,39.54492166363703,,415.03579451796554,0.0,2.0
6455,2026-05-11 14:45:56.600000+00:00,52.2363476,21.0448235,79.8,39.33,0.012,0.008,1.013,0,39.694315714644546,,413.72137913036835,0.0,2.0
6460,2026-05-11 14:45:57.100000+00:00,52.2363069,21.0448678,79.7,38.88,-0.009,0.005,0.955,0,39.16010365857286,,412.57968567256563,0.0,2.0
6465,2026-05-11 14:45:57.600000+00:00,52.2362664,21.0449124,79.9,38.51,-0.02,0.001,0.958,0,39.10903309325179,,411.4792868842954,0.0,2.0
6470,2026-05-11 14:45:58.100000+00:00,52.2362256,21.0449525,79.8,37.75,-0.026,0.028,0.981,0,38.12513712298554,,410.74227807522664,0.0,2.0
6475,2026-05-11 14:45:58.600000+00:00,52.2361858,21.0449936,79.8,37.35,-0.028,0.025,0.97,0,37.70125441875117,,409.96470754012233,0.0,2.0
6480,2026-05-11 14:45:59.100000+00:00,52.2361471,21.0450341,79.7,36.51,-0.024,0.035,0.975,0,36.80038570917768,,409.2383337533928,0.0,2.0
6485,2026-05-11 14:45:59.600000+00:00,52.2361088,21.045073,79.6,36.32,-0.014,0.031,0.96,0,36.11077525129252,,408.6537348719343,0.0,2.0
6490,2026-05-11 14:46:00.100000+00:00,52.2360711,21.0451128,79.7,35.31,-0.024,0.04,0.976,0,35.94144637449613,,408.0454648694136,0.0,2.0
6495,2026-05-11 14:46:00.600000+00:00,52.236034,21.045152,79.8,34.69,-0.018,0.05,0.963,0,35.37834226671695,,407.5036567999635,0.0,2.0
6500,2026-05-11 14:46:01.100000+00:00,52.2359978,21.0451906,79.8,34.48,-0.018,0.041,0.976,0,34.61389454982906,,407.0102924935224,0.0,2.0
6505,2026-05-11 14:46:01.600000+00:00,52.2359623,21.0452286,79.8,33.5,0.0,0.079,0.958,0,33.98387508079837,,406.5723104287079,0.0,2.0
6510,2026-05-11 14:46:02.100000+00:00,52.235928,21.0452672,79.8,32.68,-0.004,0.085,0.985,0,33.350643967006306,,406.08843018807374,0.0,2.0
6515,2026-05-11 14:46:02.600000+00:00,52.2358948,21.0453068,79.9,32.14,-0.001,0.067,0.976,0,32.916151255699276,,405.53730233317776,0.0,2.0
6520,2026-05-11 14:46:03.100000+00:00,52.2358623,21.0453462,79.9,31.97,-0.003,0.063,0.971,0,32.40674826372787,,405.0096673874644,0.0,2.0
6525,2026-05-11 14:46:03.600000+00:00,52.2358307,21.0453861,80.1,31.29,-0.007,0.075,0.975,0,31.980496551931502,,404.4509279269444,0.0,2.0
6530,2026-05-11 14:46:04.100000+00:00,52.2358004,21.0454259,80.1,30.74,-0.014,0.074,0.968,0,31.132912255413363,,403.8707202247675,0.0,2.0
6535,2026-05-11 14:46:04.600000+00:00,52.2357713,21.0454672,80.5,29.93,-0.024,0.108,0.965,0,30.867696092490256,,403.1786870852308,0.0,2.0
6540,2026-05-11 14:46:05.100000+00:00,52.2357441,21.0455078,80.7,28.82,-0.016,0.084,0.978,0,29.50371552979975,,402.4574716381152,0.0,2.0
6545,2026-05-11 14:46:05.600000+00:00,52.2357179,21.045548,80.7,28.04,-0.024,0.08,0.942,0,28.783199272415967,,401.73875545670336,0.0,2.0
6550,2026-05-11 14:46:06.100000+00:00,52.2356926,21.0455876,80.8,27.29,-0.02,0.072,0.982,0,28.058049032252118,,401.0370710291608,0.0,2.0
6555,2026-05-11 14:46:06.600000+00:00,52.2356691,21.0456257,81.0,25.28,-0.077,0.074,0.973,0,26.512902227731058,,400.3439835786463,0.0,2.0
6560,2026-05-11 14:46:07.100000+00:00,52.2356471,21.0456607,81.1,24.16,-0.062,0.071,0.983,0,24.590899364403295,,399.7621968986898,0.0,2.0
6565,2026-05-11 14:46:07.600000+00:00,52.2356261,21.0456949,81.2,23.26,-0.01,0.048,0.945,0,23.745373424693863,,399.1892820409024,0.0,2.0
6570,2026-05-11 14:46:08.100000+00:00,52.2356056,21.0457273,81.4,21.72,-0.08,0.072,1.003,0,22.841284519995302,,398.71010359771356,0.0,2.0
6575,2026-05-11 14:46:08.600000+00:00,52.2355868,21.0457564,81.6,20.14,-0.034,0.045,0.95,0,20.739168498737982,,398.3261398065432,0.0,2.0
6580,2026-05-11 14:46:09.100000+00:00,52.2355689,21.0457857,81.7,19.41,-0.042,0.035,0.965,0,20.291624057381853,,397.892278552535,0.0,2.0
6585,2026-05-11 14:46:09.600000+00:00,52.2355517,21.0458123,81.8,18.3,-0.051,0.042,0.968,0,18.96624746208104,,397.5785126916092,0.0,2.0
6590,2026-05-11 14:46:10.100000+00:00,52.2355359,21.0458371,81.9,16.74,-0.061,0.066,0.987,0,17.546068277765634,,397.28563666762017,0.0,2.0
6595,2026-05-11 14:46:10.600000+00:00,52.2355217,21.04586,82.1,14.99,-0.06,0.064,0.965,0,15.978455865233064,,397.0019458547959,0.0,2.0
6600,2026-05-11 14:46:11.100000+00:00,52.2355094,21.0458809,82.2,13.3,-0.077,0.071,0.978,0,14.211955796974792,,396.7087763756898,0.0,2.0
6605,2026-05-11 14:46:11.600000+00:00,52.2354984,21.0458986,82.3,11.73,-0.053,0.066,0.978,0,12.364100957756198,,396.5079222864949,0.0,2.0
6610,2026-05-11 14:46:12.100000+00:00,52.2354881,21.0459152,82.3,10.99,-0.003,0.048,0.957,0,11.586372450761615,,396.32509189433875,0.0,2.0
6615,2026-05-11 14:46:12.600000+00:00,52.2354781,21.0459322,82.5,10.92,0.001,0.039,0.98,0,11.557314534580987,,396.1066381959189,0.0,2.0
6620,2026-05-11 14:46:13.100000+00:00,52.235468,21.0459488,82.6,10.74,0.015,0.035,0.967,0,11.472965877228365,,395.9227857677254,0.0,2.0
6625,2026-05-11 14:46:13.600000+00:00,52.2354577,21.0459652,82.8,11.12,0.033,0.03,0.967,0,11.517703388304515,,395.7698289859112,0.0,2.0
6630,2026-05-11 14:46:14.100000+00:00,52.2354456,21.0459815,83.1,11.98,0.147,0.038,0.97,0,12.55846998201792,,395.7549223916522,0.0,2.0
6635,2026-05-11 14:46:14.600000+00:00,52.235432,21.0460013,83.3,14.53,0.138,-0.008,0.962,0,14.587623106825308,,395.6695507072343,0.0,2.0
6640,2026-05-11 14:46:15.100000+00:00,52.2354163,21.0460248,83.6,16.83,0.104,-0.019,0.972,0,17.05144148692526,,395.5502509343009,0.0,2.0
6645,2026-05-11 14:46:15.600000+00:00,52.2353989,21.0460492,83.6,18.19,0.091,0.005,0.963,0,18.36252941878598,,395.52013902873335,0.0,2.0
6650,2026-05-11 14:46:16.100000+00:00,52.2353812,21.0460751,83.7,18.12,-0.004,0.034,0.972,0,19.02813841565289,,395.45052495779356,0.0,2.0
6655,2026-05-11 14:46:16.600000+00:00,52.2353643,21.0461005,83.9,17.68,-0.023,0.053,0.972,0,18.389181864512157,,395.36601860519875,0.0,2.0
6660,2026-05-11 14:46:17.100000+00:00,52.2353493,21.0461256,83.8,16.56,-0.02,0.112,0.961,0,17.195090325593938,,395.1739820368264,0.0,2.0
6665,2026-05-11 14:46:17.600000+00:00,52.2353366,21.0461521,83.9,16.25,-0.018,0.146,1.005,0,16.498537045042504,,394.75520478574407,0.0,2.0
6670,2026-05-11 14:46:18.100000+00:00,52.2353262,21.0461789,83.7,15.56,0.021,0.17,0.948,0,15.556068856798806,,394.1632846629349,0.0,2.0
6675,2026-05-11 14:46:18.600000+00:00,52.2353204,21.0462102,83.8,16.21,0.009,0.218,0.966,0,16.03368282636005,,393.0117977275644,0.0,2.0
6680,2026-05-11 14:46:19.100000+00:00,52.2353178,21.0462438,83.9,16.2,-0.005,0.178,0.964,0,16.605248910398124,,391.51389096843906,0.0,2.0
6685,2026-05-11 14:46:19.600000+00:00,52.2353198,21.0462756,84.0,16.16,-0.01,0.186,1.017,0,15.673717032529765,,389.76749068509815,0.0,2.0
6690,2026-05-11 14:46:20.100000+00:00,52.2353238,21.0463009,83.7,16.66,0.002,0.156,0.98,0,12.811429239991977,,388.19934101054554,0.0,2.0
6695,2026-05-11 14:46:20.600000+00:00,52.2353303,21.0463222,83.5,16.74,-0.007,0.136,0.951,0,11.668230241190782,,386.64377358906546,0.0,2.0
6700,2026-05-11 14:46:21.100000+00:00,52.2353393,21.0463472,83.4,16.41,0.003,0.14,0.96,0,14.218571962621064,,384.71495388347046,0.0,2.0
6705,2026-05-11 14:46:21.600000+00:00,52.2353522,21.0463697,83.3,16.88,0.075,0.186,0.941,0,15.1117574582516,,382.61611777648784,0.0,2.0
6710,2026-05-11 14:46:22.100000+00:00,52.2353663,21.0463932,83.2,17.4,0.04,0.12,0.978,0,16.130430555615476,,380.3766007022661,0.0,2.0
6715,2026-05-11 14:46:22.600000+00:00,52.2353808,21.046419,83.1,17.44,0.024,0.062,0.966,0,17.169221910452166,,377.9920228800685,0.0,2.0
6720,2026-05-11 14:46:23.100000+00:00,52.2353966,21.0464449,82.9,18.99,0.097,0.087,0.98,0,17.924078234165457,,375.50413818084326,0.0,2.0
6725,2026-05-11 14:46:23.600000+00:00,52.2354152,21.0464718,82.9,20.11,0.078,0.025,0.958,0,19.892293332852525,,372.75470890277273,0.0,2.0
6730,2026-05-11 14:46:24.100000+00:00,52.2354344,21.0465009,82.9,20.99,0.076,0.012,0.993,0,20.972776744641862,,369.8501948066905,0.0,2.0
6735,2026-05-11 14:46:24.600000+00:00,52.2354549,21.0465304,83.1,22.3,0.074,0.012,0.958,0,21.876296859731863,,366.82772079227084,0.0,2.0
6740,2026-05-11 14:46:25.100000+00:00,52.2354755,21.0465612,83.3,22.79,0.069,0.041,0.938,0,22.36182750020276,,363.7328912990715,0.0,2.0
6745,2026-05-11 14:46:25.600000+00:00,52.2354974,21.0465907,83.4,23.45,0.069,0.092,0.993,0,22.729269836777505,,360.6054942690281,0.0,2.0
6750,2026-05-11 14:46:26.100000+00:00,52.235521,21.0466194,83.9,23.18,0.073,0.085,0.959,0,23.558550555206306,,357.390981621854,0.0,2.0
6755,2026-05-11 14:46:26.600000+00:00,52.235546,21.046644,84.2,23.71,0.068,0.119,0.999,0,23.368406543652128,,354.27877195915926,0.0,2.0
6760,2026-05-11 14:46:27.100000+00:00,52.2355736,21.0466645,84.4,24.3,0.07,0.138,0.961,0,24.27527489796731,,351.18172611879567,0.0,2.0
6765,2026-05-11 14:46:27.600000+00:00,52.2356023,21.0466786,84.5,24.34,0.045,0.151,0.969,0,23.99480054435124,,348.3324914362842,0.0,2.0
6770,2026-05-11 14:46:28.100000+00:00,52.2356319,21.0466875,85.1,24.93,0.03,0.12,0.989,0,24.096275326178013,,345.6905118264514,0.0,2.0
6775,2026-05-11 14:46:28.600000+00:00,52.2356624,21.0466928,85.7,24.99,0.052,0.127,0.975,0,24.556287727364708,,343.17951868803334,0.0,2.0
6780,2026-05-11 14:46:29.100000+00:00,52.2356935,21.0466917,85.9,24.89,0.067,0.137,0.974,0,24.90460850913996,,340.970912073839,0.0,2.0
6785,2026-05-11 14:46:29.600000+00:00,52.2357248,21.0466851,86.1,25.47,0.059,0.118,0.963,0,25.26696494574064,,339.054824178111,0.0,2.0
6790,2026-05-11 14:46:30.100000+00:00,52.2357572,21.0466748,86.4,26.04,0.062,0.116,0.976,0,26.426575181428323,,337.2801870161248,0.0,2.0
6795,2026-05-11 14:46:30.600000+00:00,52.235788,21.0466593,86.3,26.28,0.067,0.14,0.988,0,25.803114093171565,,335.92331839319274,0.0,2.0
6800,2026-05-11 14:46:31.100000+00:00,52.2358198,21.0466413,86.3,27.2,0.066,0.081,0.964,0,26.94546522496264,,334.66331570885217,0.0,2.0
6805,2026-05-11 14:46:31.600000+00:00,52.2358509,21.0466171,86.4,27.94,0.051,0.04,0.96,0,27.581386929046364,,333.8216314045497,0.0,2.0
6810,2026-05-11 14:46:32.100000+00:00,52.235883,21.046592,86.5,28.3,0.073,0.004,0.992,0,28.49399955528787,,333.0034807019096,0.0,2.0
6815,2026-05-11 14:46:32.600000+00:00,52.235917,21.0465703,86.5,29.53,0.05,-0.069,0.965,0,29.225936016208287,,331.91866356252376,0.0,2.0
6820,2026-05-11 14:46:33.100000+00:00,52.2359515,21.0465473,86.6,30.0,0.043,-0.056,0.979,0,29.83416612879929,,330.91932297083036,0.0,2.0
6825,2026-05-11 14:46:33.600000+00:00,52.2359878,21.0465232,86.9,30.92,0.037,-0.027,0.967,0,31.372228055378972,,329.9151895601031,0.0,2.0
6830,2026-05-11 14:46:34.100000+00:00,52.2360243,21.0464988,87.3,31.2,0.067,0.024,0.971,0,31.576045214866507,,328.97002988236125,0.0,2.0
6835,2026-05-11 14:46:34.600000+00:00,52.2360614,21.0464737,87.7,31.85,0.057,0.016,0.972,0,32.15091006952103,,328.08358301994866,0.0,2.0
6840,2026-05-11 14:46:35.100000+00:00,52.2360985,21.0464487,88.0,31.67,0.066,0.007,0.966,0,32.13217088056946,,327.2499444198726,0.0,2.0
6845,2026-05-11 14:46:35.600000+00:00,52.2361358,21.0464222,88.3,32.22,0.063,0.007,0.956,0,32.56660737559441,,326.549985183961,0.0,2.0
6850,2026-05-11 14:46:36.100000+00:00,52.2361737,21.046396,88.6,32.46,0.059,-0.016,0.971,0,32.95001426384881,,325.8592371049945,0.0,2.0
6855,2026-05-11 14:46:36.600000+00:00,52.236212,21.0463703,88.9,33.04,0.058,0.0,0.976,0,33.15119421849779,,325.1795349392114,0.0,2.0
6860,2026-05-11 14:46:37.100000+00:00,52.236251,21.046344,89.1,33.79,0.029,-0.008,0.964,0,33.781418290741584,,324.56078644656526,0.0,2.0
6865,2026-05-11 14:46:37.600000+00:00,52.2362898,21.0463178,89.4,33.32,0.026,-0.002,0.959,0,33.61470597068619,,324.0135424099752,0.0,2.0
6870,2026-05-11 14:46:38.100000+00:00,52.2363286,21.0462915,89.6,33.23,0.034,0.015,0.986,0,33.63346859621546,,323.5387623078358,0.0,2.0
6875,2026-05-11 14:46:38.600000+00:00,52.236366,21.0462663,89.8,31.73,-0.024,0.039,0.965,0,32.39156806723356,,323.1352235527002,0.0,2.0
6880,2026-05-11 14:46:39.100000+00:00,52.2364016,21.0462428,90.1,30.01,-0.013,0.044,0.955,0,30.74229649927187,,322.77917416724955,0.0,2.0
6885,2026-05-11 14:46:39.600000+00:00,52.2364362,21.0462183,90.3,29.66,-0.026,0.031,0.956,0,30.193233980140494,,322.5888075468913,0.0,2.0
6890,2026-05-11 14:46:40.100000+00:00,52.2364691,21.0461963,90.3,28.53,-0.011,0.036,0.979,0,28.46287601194718,,322.3782542992404,0.0,2.0
6895,2026-05-11 14:46:40.600000+00:00,52.2365003,21.0461742,90.3,26.85,-0.045,0.052,0.975,0,27.22772837926708,,322.30001606005175,0.0,2.0
6900,2026-05-11 14:46:41.100000+00:00,52.2365292,21.0461533,90.2,24.85,-0.062,0.051,0.972,0,25.30502659842432,,322.29388274636517,0.0,2.0
6905,2026-05-11 14:46:41.600000+00:00,52.2365567,21.0461326,90.2,23.95,-0.021,0.04,0.953,0,24.24321669681044,,322.3745269429282,0.0,2.0
6910,2026-05-11 14:46:42.100000+00:00,52.2365828,21.0461124,90.3,22.56,-0.023,0.034,0.974,0,23.124001753803395,,322.5184045993017,0.0,2.0
6915,2026-05-11 14:46:42.600000+00:00,52.2366073,21.0460927,90.4,21.33,-0.023,0.029,0.963,0,21.863921222774515,,322.7291151162017,0.0,2.0
6920,2026-05-11 14:46:43.100000+00:00,52.2366309,21.0460746,90.3,20.03,-0.038,0.001,0.977,0,20.874506665244326,,322.9034135224107,0.0,2.0
6925,2026-05-11 14:46:43.600000+00:00,52.236654,21.0460582,90.4,19.78,-0.046,-0.051,0.969,0,20.1663036881846,,323.01540207339355,0.0,2.0
6930,2026-05-11 14:46:44.100000+00:00,52.2366768,21.0460449,90.5,18.78,-0.058,-0.063,0.966,0,19.38353430907276,,322.96552958483636,0.0,2.0
6935,2026-05-11 14:46:44.600000+00:00,52.2366987,21.0460358,90.3,17.95,-0.058,-0.067,0.966,0,18.091984831638637,,322.7036346089184,0.0,2.0
6940,2026-05-11 14:46:45.100000+00:00,52.2367204,21.0460297,90.4,17.63,-0.065,-0.091,0.955,0,17.628645575714064,,322.27611940774534,0.0,2.0
6945,2026-05-11 14:46:45.600000+00:00,52.236742,21.0460282,90.4,16.85,-0.08,-0.105,0.952,0,17.30866613574472,,321.57448145520823,0.0,2.0
6950,2026-05-11 14:46:46.100000+00:00,52.2367627,21.0460314,90.3,16.18,-0.101,-0.083,0.986,0,16.646591785674886,,320.6186185201765,0.0,2.0
6955,2026-05-11 14:46:46.600000+00:00,52.2367823,21.0460388,90.3,15.71,-0.076,-0.062,0.964,0,16.105802660377705,,319.44408195041393,0.0,2.0
6960,2026-05-11 14:46:47.100000+00:00,52.2368009,21.0460489,90.4,16.06,-0.058,-0.074,0.987,0,15.692994932573558,,318.1408745299015,0.0,2.0
6965,2026-05-11 14:46:47.600000+00:00,52.2368194,21.0460628,90.5,16.99,-0.034,-0.112,0.974,0,16.30383521945764,,316.6044195724041,0.0,2.0
6970,2026-05-11 14:46:48.100000+00:00,52.2368383,21.0460813,90.8,18.18,-0.01,-0.142,0.957,0,17.64172753266141,,314.76469430269844,0.0,2.0
6975,2026-05-11 14:46:48.600000+00:00,52.2368566,21.0461062,91.1,19.18,-0.069,-0.153,0.964,0,19.070733458161794,,312.53707006110045,0.0,2.0
6980,2026-05-11 14:46:49.100000+00:00,52.2368733,21.046134,91.4,19.95,-0.061,-0.129,0.958,0,19.092835153706485,,310.1795077892137,0.0,2.0
6985,2026-05-11 14:46:49.600000+00:00,52.2368866,21.0461681,91.8,20.21,-0.081,-0.147,0.957,0,19.82169732147216,,307.5262379333428,0.0,2.0
6990,2026-05-11 14:46:50.100000+00:00,52.2368988,21.0462058,92.2,21.9,-0.055,-0.135,0.967,0,20.90584784051573,,304.67551822773885,0.0,2.0
6995,2026-05-11 14:46:50.600000+00:00,52.2369085,21.0462463,92.4,21.83,-0.058,-0.089,0.963,0,21.321245889314056,,301.7234908703596,0.0,2.0
7000,2026-05-11 14:46:51.100000+00:00,52.2369171,21.04629,92.2,22.78,0.019,-0.063,0.967,0,22.504694976980957,,298.59832797491595,0.0,2.0
7005,2026-05-11 14:46:51.600000+00:00,52.2369242,21.0463369,92.2,23.79,-0.001,-0.051,0.973,0,23.686662171239742,,295.3128052995401,0.0,2.0
7010,2026-05-11 14:46:52.100000+00:00,52.236933,21.0463858,92.2,25.05,0.042,-0.018,0.98,0,24.988803057696263,,291.84224768440856,0.0,2.0
7015,2026-05-11 14:46:52.600000+00:00,52.2369428,21.0464359,92.1,26.34,0.077,0.023,0.953,0,25.78603061537142,,288.2612827425072,0.0,2.0
7020,2026-05-11 14:46:53.100000+00:00,52.2369532,21.0464887,92.1,27.6,0.035,0.032,0.984,0,27.19325070799433,,284.48503342928774,0.0,2.0
7025,2026-05-11 14:46:53.600000+00:00,52.2369646,21.0465433,92.1,28.67,0.062,0.01,0.969,0,28.282789808993545,,280.5593361209045,0.0,2.0
7030,2026-05-11 14:46:54.100000+00:00,52.2369762,21.0466,92.1,29.68,0.038,0.005,0.966,0,29.30953179288737,,276.49036899872004,0.0,2.0
7035,2026-05-11 14:46:54.600000+00:00,52.2369882,21.0466583,92.1,30.37,0.049,0.044,0.972,0,30.155084897193568,,272.3043124818977,0.0,2.0
7040,2026-05-11 14:46:55.100000+00:00,52.2370012,21.0467177,92.0,31.24,0.022,0.024,0.973,0,30.926930004667042,,268.01464040578537,0.0,2.0
7045,2026-05-11 14:46:55.600000+00:00,52.2370145,21.0467788,91.9,32.16,0.048,0.029,0.945,0,31.792668935566287,,263.60468937489276,0.0,2.0
7050,2026-05-11 14:46:56.100000+00:00,52.2370276,21.046842,91.8,32.89,0.02,-0.004,0.978,0,32.71292741671583,,259.0642352463041,0.0,2.0
7055,2026-05-11 14:46:56.600000+00:00,52.2370409,21.0469064,91.7,33.53,0.019,0.021,0.978,0,33.32156160523995,,254.43922622095283,0.0,2.0
7060,2026-05-11 14:46:57.100000+00:00,52.2370545,21.0469718,91.6,34.22,0.031,0.053,0.973,0,33.86295729640954,,249.73955952027083,0.0,2.0
7065,2026-05-11 14:46:57.600000+00:00,52.237069,21.0470378,91.5,34.5,0.017,0.043,0.962,0,34.37820324177478,,244.9724836227357,0.0,2.0
7070,2026-05-11 14:46:58.100000+00:00,52.2370836,21.0471044,91.5,34.65,-0.001,0.038,0.967,0,34.68212865867439,,240.16337975194685,0.0,2.0
7075,2026-05-11 14:46:58.600000+00:00,52.2370977,21.0471715,91.4,34.87,-0.002,0.031,0.983,0,34.781042514450924,,235.337557096282,0.0,2.0
7080,2026-05-11 14:46:59.100000+00:00,52.2371113,21.047239,91.3,35.01,0.001,0.027,0.967,0,34.83941632747278,,230.5013914591131,0.0,2.0
7085,2026-05-11 14:46:59.600000+00:00,52.2371247,21.0473067,91.2,34.91,-0.002,0.038,0.976,0,34.88298900384213,,225.65849328585594,0.0,2.0
